"Step","prime-snowball-26 - tok per sec","prime-snowball-26 - tok per sec__MIN","prime-snowball-26 - tok per sec__MAX"
"12213","1275123.5566884712","1275123.5566884712","1275123.5566884712"
"12214","1272102.183348538","1272102.183348538","1272102.183348538"
"12217","1275092.5029830122","1275092.5029830122","1275092.5029830122"
"12220","1273715.09371293","1273715.09371293","1273715.09371293"
"12222","1276689.2908742356","1276689.2908742356","1276689.2908742356"
"12223","1275793.7979045643","1275793.7979045643","1275793.7979045643"
"12226","1272453.3007934378","1272453.3007934378","1272453.3007934378"
"12227","1271639.4755464986","1271639.4755464986","1271639.4755464986"
"12228","1273198.134255847","1273198.134255847","1273198.134255847"
"12229","1272929.8643044487","1272929.8643044487","1272929.8643044487"
"12230","1274776.8761467943","1274776.8761467943","1274776.8761467943"
"12233","1273841.263071796","1273841.263071796","1273841.263071796"
"12234","1275896.6897544086","1275896.6897544086","1275896.6897544086"
"12240","1271643.152341701","1271643.152341701","1271643.152341701"
"12245","1277567.4858458175","1277567.4858458175","1277567.4858458175"
"12246","1276959.147931743","1276959.147931743","1276959.147931743"
"12249","1273757.1473887675","1273757.1473887675","1273757.1473887675"
"12250","1275994.4153651546","1275994.4153651546","1275994.4153651546"
"12251","1270989.0175642006","1270989.0175642006","1270989.0175642006"
"12255","1276715.974951318","1276715.974951318","1276715.974951318"
"12257","1277673.633401603","1277673.633401603","1277673.633401603"
"12258","1272829.6605835042","1272829.6605835042","1272829.6605835042"
"12259","1270506.5654000638","1270506.5654000638","1270506.5654000638"
"12261","1268645.549461942","1268645.549461942","1268645.549461942"
"12262","1273542.481402075","1273542.481402075","1273542.481402075"
"12263","1278881.095878429","1278881.095878429","1278881.095878429"
"12264","1273709.1916648517","1273709.1916648517","1273709.1916648517"
"12266","1276922.0728958591","1276922.0728958591","1276922.0728958591"
"12268","1278732.3619675639","1278732.3619675639","1278732.3619675639"
"12270","1275469.6860498502","1275469.6860498502","1275469.6860498502"
"12272","508437.5123384387","508437.5123384387","508437.5123384387"
"12273","1267927.2322127374","1267927.2322127374","1267927.2322127374"
"12275","1264636.4772465606","1264636.4772465606","1264636.4772465606"
"12276","1275876.7022689942","1275876.7022689942","1275876.7022689942"
"12277","1272540.1899426987","1272540.1899426987","1272540.1899426987"
"12279","1262103.354526191","1262103.354526191","1262103.354526191"
"12280","1264656.1141088468","1264656.1141088468","1264656.1141088468"
"12282","730593.8697051608","730593.8697051608","730593.8697051608"
"12287","1263473.8991414905","1263473.8991414905","1263473.8991414905"
"12288","1268385.0471454717","1268385.0471454717","1268385.0471454717"
"12289","1271971.943772378","1271971.943772378","1271971.943772378"
"12290","1266672.4972261952","1266672.4972261952","1266672.4972261952"
"12292","1267034.4939446303","1267034.4939446303","1267034.4939446303"
"12293","1259169.973294885","1259169.973294885","1259169.973294885"
"12294","1270769.4086748888","1270769.4086748888","1270769.4086748888"
"12295","1267250.6228433484","1267250.6228433484","1267250.6228433484"
"12297","1265433.3505501037","1265433.3505501037","1265433.3505501037"
"12298","1262007.7450254809","1262007.7450254809","1262007.7450254809"
"12300","1262736.045910507","1262736.045910507","1262736.045910507"
"12302","1268409.1903331976","1268409.1903331976","1268409.1903331976"
"12303","1265631.451070538","1265631.451070538","1265631.451070538"
"12305","1262767.9509277141","1262767.9509277141","1262767.9509277141"
"12307","1263941.5797044972","1263941.5797044972","1263941.5797044972"
"12309","1265481.413360327","1265481.413360327","1265481.413360327"
"12312","1259123.1096473348","1259123.1096473348","1259123.1096473348"
"12314","1261912.8741595226","1261912.8741595226","1261912.8741595226"
"12315","1268780.2330584435","1268780.2330584435","1268780.2330584435"
"12317","1267548.651133836","1267548.651133836","1267548.651133836"
"12320","1256793.7042971146","1256793.7042971146","1256793.7042971146"
"12321","1268412.8484721237","1268412.8484721237","1268412.8484721237"
"12324","1264909.2660394148","1264909.2660394148","1264909.2660394148"
"12325","1261084.2661198012","1261084.2661198012","1261084.2661198012"
"12326","1256663.7077484871","1256663.7077484871","1256663.7077484871"
"12333","1259538.515210528","1259538.515210528","1259538.515210528"
"12334","1254234.640095501","1254234.640095501","1254234.640095501"
"12335","1266038.7715535208","1266038.7715535208","1266038.7715535208"
"12339","1261126.2131125918","1261126.2131125918","1261126.2131125918"
"12341","1253796.2745437005","1253796.2745437005","1253796.2745437005"
"12342","1261867.2543183637","1261867.2543183637","1261867.2543183637"
"12345","1259224.772137699","1259224.772137699","1259224.772137699"
"12347","1253678.33288884","1253678.33288884","1253678.33288884"
"12348","1247614.7240536895","1247614.7240536895","1247614.7240536895"
"12350","10683.661477555259","10683.661477555259","10683.661477555259"
"12352","1270883.9777565869","1270883.9777565869","1270883.9777565869"
"12353","1275788.6167395157","1275788.6167395157","1275788.6167395157"
"12355","1271983.7157450137","1271983.7157450137","1271983.7157450137"
"12360","1272153.6978854935","1272153.6978854935","1272153.6978854935"
"12361","1274247.2404940943","1274247.2404940943","1274247.2404940943"
"12362","1276432.1432003572","1276432.1432003572","1276432.1432003572"
"12364","1277865.9315782378","1277865.9315782378","1277865.9315782378"
"12367","1274182.2667178884","1274182.2667178884","1274182.2667178884"
"12368","1274660.1264282535","1274660.1264282535","1274660.1264282535"
"12370","1274766.5303714697","1274766.5303714697","1274766.5303714697"
"12372","1275016.353869828","1275016.353869828","1275016.353869828"
"12373","1276002.5598417982","1276002.5598417982","1276002.5598417982"
"12374","1277984.754745754","1277984.754745754","1277984.754745754"
"12376","1276295.830260834","1276295.830260834","1276295.830260834"
"12377","1273652.3872487836","1273652.3872487836","1273652.3872487836"
"12378","1275963.3192288366","1275963.3192288366","1275963.3192288366"
"12379","1272763.3579714717","1272763.3579714717","1272763.3579714717"
"12380","1273907.678037867","1273907.678037867","1273907.678037867"
"12381","1275736.0673006023","1275736.0673006023","1275736.0673006023"
"12383","1274211.7994311014","1274211.7994311014","1274211.7994311014"
"12387","1276156.5840638222","1276156.5840638222","1276156.5840638222"
"12388","1275031.139393813","1275031.139393813","1275031.139393813"
"12389","1276690.7732936996","1276690.7732936996","1276690.7732936996"
"12390","1277212.7989145839","1277212.7989145839","1277212.7989145839"
"12393","1266309.978090017","1266309.978090017","1266309.978090017"
"12394","1272292.071865517","1272292.071865517","1272292.071865517"
"12398","1277795.3907763788","1277795.3907763788","1277795.3907763788"
"12400","1275410.505322854","1275410.505322854","1275410.505322854"
"12402","1273174.5455509708","1273174.5455509708","1273174.5455509708"
"12404","1278469.187737058","1278469.187737058","1278469.187737058"
"12408","1274180.051819584","1274180.051819584","1274180.051819584"
"12410","1271783.6218395152","1271783.6218395152","1271783.6218395152"
"12412","1279050.694746932","1279050.694746932","1279050.694746932"
"12414","1283254.4105507024","1283254.4105507024","1283254.4105507024"
"12415","1284402.6776224258","1284402.6776224258","1284402.6776224258"
"12416","1277455.4191084164","1277455.4191084164","1277455.4191084164"
"12423","1274378.6849826","1274378.6849826","1274378.6849826"
"12426","1280578.365472851","1280578.365472851","1280578.365472851"
"12427","1277153.456322859","1277153.456322859","1277153.456322859"
"12429","1274611.3638904507","1274611.3638904507","1274611.3638904507"
"12430","1273731.3246271813","1273731.3246271813","1273731.3246271813"
"12431","1277278.8240283867","1277278.8240283867","1277278.8240283867"
"12432","1272796.5084140277","1272796.5084140277","1272796.5084140277"
"12434","1276601.834218837","1276601.834218837","1276601.834218837"
"12435","1273080.1994714371","1273080.1994714371","1273080.1994714371"
"12438","1281175.2287488254","1281175.2287488254","1281175.2287488254"
"12440","1274647.5660239009","1274647.5660239009","1274647.5660239009"
"12441","1272776.6179412722","1272776.6179412722","1272776.6179412722"
"12443","1272828.1871170776","1272828.1871170776","1272828.1871170776"
"12450","1279540.403462345","1279540.403462345","1279540.403462345"
"12451","1280635.0435766552","1280635.0435766552","1280635.0435766552"
"12452","1275474.8646247685","1275474.8646247685","1275474.8646247685"
"12454","1275672.4216647379","1275672.4216647379","1275672.4216647379"
"12455","1276724.128641804","1276724.128641804","1276724.128641804"
"12456","1278708.5677522297","1278708.5677522297","1278708.5677522297"
"12457","1275561.4270312912","1275561.4270312912","1275561.4270312912"
"12458","1278189.0337027973","1278189.0337027973","1278189.0337027973"
"12459","1279961.197360479","1279961.197360479","1279961.197360479"
"12460","1278938.3676591953","1278938.3676591953","1278938.3676591953"
"12467","1277456.903307585","1277456.903307585","1277456.903307585"
"12468","1274518.2821321266","1274518.2821321266","1274518.2821321266"
"12469","1278860.2710480494","1278860.2710480494","1278860.2710480494"
"12470","1280534.3688249371","1280534.3688249371","1280534.3688249371"
"12472","1274929.1262578124","1274929.1262578124","1274929.1262578124"
"12475","1275379.437639593","1275379.437639593","1275379.437639593"
"12476","1271298.3614657875","1271298.3614657875","1271298.3614657875"
"12479","1275379.437639593","1275379.437639593","1275379.437639593"
"12480","1276071.421845369","1276071.421845369","1276071.421845369"
"12482","1277785.7384303217","1277785.7384303217","1277785.7384303217"
"12483","1278919.7723628301","1278919.7723628301","1278919.7723628301"
"12485","1274455.496561209","1274455.496561209","1274455.496561209"
"12486","1276574.4138367826","1276574.4138367826","1276574.4138367826"
"12488","1280859.5679908483","1280859.5679908483","1280859.5679908483"
"12490","1274651.2602347792","1274651.2602347792","1274651.2602347792"
"12491","1275924.0810293157","1275924.0810293157","1275924.0810293157"
"12492","1277255.0838756817","1277255.0838756817","1277255.0838756817"
"12493","1267065.1563947508","1267065.1563947508","1267065.1563947508"
"12494","1276902.7947279976","1276902.7947279976","1276902.7947279976"
"12496","1272194.9125191565","1272194.9125191565","1272194.9125191565"
"12497","1281455.9467330212","1281455.9467330212","1281455.9467330212"
"12501","1275556.987647704","1275556.987647704","1275556.987647704"
"12503","1271458.6034756303","1271458.6034756303","1271458.6034756303"
"12507","1276078.8268044516","1276078.8268044516","1276078.8268044516"
"12516","1272069.804917808","1272069.804917808","1272069.804917808"
"12517","1278309.4031491769","1278309.4031491769","1278309.4031491769"
"12518","1274391.9786317034","1274391.9786317034","1274391.9786317034"
"12525","1277490.29870068","1277490.29870068","1277490.29870068"
"12528","1277205.3807890362","1277205.3807890362","1277205.3807890362"
"12529","1272968.9185563214","1272968.9185563214","1272968.9185563214"
"12530","1275883.3646945513","1275883.3646945513","1275883.3646945513"
"12531","1275680.5620314144","1275680.5620314144","1275680.5620314144"
"12533","1273899.5602816336","1273899.5602816336","1273899.5602816336"
"12535","1275608.7823790344","1275608.7823790344","1275608.7823790344"
"12537","1275321.7445289043","1275321.7445289043","1275321.7445289043"
"12539","1275209.3319237945","1275209.3319237945","1275209.3319237945"
"12540","1281818.9719745691","1281818.9719745691","1281818.9719745691"
"12543","1272552.708848922","1272552.708848922","1272552.708848922"
"12544","1277373.7934649575","1277373.7934649575","1277373.7934649575"
"12546","1274853.735735297","1274853.735735297","1274853.735735297"
"12547","1281271.5250477486","1281271.5250477486","1281271.5250477486"
"12551","1271028.687462611","1271028.687462611","1271028.687462611"
"12554","1280331.5759102253","1280331.5759102253","1280331.5759102253"
"12556","1281623.988408973","1281623.988408973","1281623.988408973"
"12557","1279984.2931767488","1279984.2931767488","1279984.2931767488"
"12558","1278234.35533958","1278234.35533958","1278234.35533958"
"12560","1276513.648539281","1276513.648539281","1276513.648539281"
"12562","1280409.8523276255","1280409.8523276255","1280409.8523276255"
"12563","1274576.6413272612","1274576.6413272612","1274576.6413272612"
"12567","1277029.596431556","1277029.596431556","1277029.596431556"
"12569","1275870.780171356","1275870.780171356","1275870.780171356"
"12574","1271851.2936146683","1271851.2936146683","1271851.2936146683"
"12576","1278128.857479968","1278128.857479968","1278128.857479968"
"12580","1274239.1184096923","1274239.1184096923","1274239.1184096923"
"12581","1276517.3535747332","1276517.3535747332","1276517.3535747332"
"12582","1279442.878368102","1279442.878368102","1279442.878368102"
"12585","1275176.7951313","1275176.7951313","1275176.7951313"
"12586","1273317.5654888845","1273317.5654888845","1273317.5654888845"
"12592","1274039.0524772236","1274039.0524772236","1274039.0524772236"
"12593","1013784.4905761452","1013784.4905761452","1013784.4905761452"
"12596","1277767.1766362248","1277767.1766362248","1277767.1766362248"
"12597","1276209.168152563","1276209.168152563","1276209.168152563"
"12599","1271930.743584019","1271930.743584019","1271930.743584019"
"12600","1275734.5870974066","1275734.5870974066","1275734.5870974066"
"12601","1274765.7913939436","1274765.7913939436","1274765.7913939436"
