"Step","lemon-disco-5 - train/loss","lemon-disco-5 - train/loss__MIN","lemon-disco-5 - train/loss__MAX"
"5969","1.1742","1.1742","1.1742"
"5970","1.2505","1.2505","1.2505"
"5971","1.2505","1.2505","1.2505"
"5972","1.0777","1.0777","1.0777"
"5973","1.0777","1.0777","1.0777"
"5974","1.2348","1.2348","1.2348"
"5975","1.2348","1.2348","1.2348"
"5976","1.2063","1.2063","1.2063"
"5977","1.2063","1.2063","1.2063"
"5978","1.1921","1.1921","1.1921"
"5979","1.1921","1.1921","1.1921"
"5980","1.1924","1.1924","1.1924"
"5981","1.1924","1.1924","1.1924"
"5982","1.1943","1.1943","1.1943"
"5983","1.1943","1.1943","1.1943"
"5984","1.177","1.177","1.177"
"5985","1.177","1.177","1.177"
"5986","1.1301","1.1301","1.1301"
"5987","1.1301","1.1301","1.1301"
"5988","1.0542","1.0542","1.0542"
"5989","1.0542","1.0542","1.0542"
"5990","0.9953","0.9953","0.9953"
"5991","0.9953","0.9953","0.9953"
"5992","1.2655","1.2655","1.2655"
"5993","1.2655","1.2655","1.2655"
"5994","1.2764","1.2764","1.2764"
"5995","1.2764","1.2764","1.2764"
"5996","1.2154","1.2154","1.2154"
"5997","1.2154","1.2154","1.2154"
"5998","1.1468","1.1468","1.1468"
"5999","1.1468","1.1468","1.1468"
"6000","1.1523","1.1523","1.1523"
"6001","1.1523","1.1523","1.1523"
"6002","1.1967","1.1967","1.1967"
"6003","1.1967","1.1967","1.1967"
"6004","1.1376","1.1376","1.1376"
"6005","1.1376","1.1376","1.1376"
"6006","1.2326","1.2326","1.2326"
"6007","1.2326","1.2326","1.2326"
"6008","1.1653","1.1653","1.1653"
"6009","1.1653","1.1653","1.1653"
"6012","1.075","1.075","1.075"
"6013","1.075","1.075","1.075"
"6014","1.1756","1.1756","1.1756"
"6015","1.1756","1.1756","1.1756"
"6016","1.2232","1.2232","1.2232"
"6017","1.2232","1.2232","1.2232"
"6018","1.1313","1.1313","1.1313"
"6019","1.1313","1.1313","1.1313"
"6020","1.212","1.212","1.212"
"6021","1.212","1.212","1.212"
"6022","1.204","1.204","1.204"
"6023","1.204","1.204","1.204"
"6024","1.1506","1.1506","1.1506"
"6025","1.1506","1.1506","1.1506"
"6026","1.1882","1.1882","1.1882"
"6027","1.1882","1.1882","1.1882"
"6028","1.0621","1.0621","1.0621"
"6029","1.0621","1.0621","1.0621"
"6030","1.1562","1.1562","1.1562"
"6031","1.1562","1.1562","1.1562"
"6032","1.1141","1.1141","1.1141"
"6033","1.1141","1.1141","1.1141"
"6034","1.2076","1.2076","1.2076"
"6035","1.2076","1.2076","1.2076"
"6036","1.2607","1.2607","1.2607"
"6037","1.2607","1.2607","1.2607"
"6038","1.1885","1.1885","1.1885"
"6039","1.1885","1.1885","1.1885"
"6040","1.2062","1.2062","1.2062"
"6041","1.2062","1.2062","1.2062"
"6042","1.0888","1.0888","1.0888"
"6043","1.0888","1.0888","1.0888"
"6044","1.1212","1.1212","1.1212"
"6045","1.1212","1.1212","1.1212"
"6046","1.122","1.122","1.122"
"6047","1.122","1.122","1.122"
"6048","1.2852","1.2852","1.2852"
"6049","1.2852","1.2852","1.2852"
"6050","1.1094","1.1094","1.1094"
"6051","1.1094","1.1094","1.1094"
"6052","1.1939","1.1939","1.1939"
"6053","1.1939","1.1939","1.1939"
"6054","1.1381","1.1381","1.1381"
"6055","1.1381","1.1381","1.1381"
"6056","1.1885","1.1885","1.1885"
"6057","1.1885","1.1885","1.1885"
"6058","1.1265","1.1265","1.1265"
"6059","1.1265","1.1265","1.1265"
"6060","1.1488","1.1488","1.1488"
"6061","1.1488","1.1488","1.1488"
"6062","1.124","1.124","1.124"
"6063","1.124","1.124","1.124"
"6064","1.185","1.185","1.185"
"6065","1.185","1.185","1.185"
"6066","1.1307","1.1307","1.1307"
"6067","1.1307","1.1307","1.1307"
"6068","1.2904","1.2904","1.2904"
"6069","1.2904","1.2904","1.2904"
"6070","1.3","1.3","1.3"
"6071","1.3","1.3","1.3"
"6072","1.174","1.174","1.174"
"6073","1.174","1.174","1.174"
"6074","1.092","1.092","1.092"
"6075","1.092","1.092","1.092"
"6076","1.2434","1.2434","1.2434"
"6077","1.2434","1.2434","1.2434"
"6078","1.1626","1.1626","1.1626"
"6079","1.1626","1.1626","1.1626"
"6080","1.2389","1.2389","1.2389"
"6081","1.2389","1.2389","1.2389"
"6082","1.2097","1.2097","1.2097"
"6083","1.2097","1.2097","1.2097"
"6084","1.1053","1.1053","1.1053"
"6085","1.1053","1.1053","1.1053"
"6086","1.2203","1.2203","1.2203"
"6087","1.2203","1.2203","1.2203"
"6088","1.0986","1.0986","1.0986"
"6089","1.0986","1.0986","1.0986"
"6090","1.1952","1.1952","1.1952"
"6091","1.1952","1.1952","1.1952"
"6092","1.0645","1.0645","1.0645"
"6093","1.0645","1.0645","1.0645"
"6094","1.0337","1.0337","1.0337"
"6095","1.0337","1.0337","1.0337"
"6096","1.1134","1.1134","1.1134"
"6097","1.1134","1.1134","1.1134"
"6098","1.1201","1.1201","1.1201"
"6099","1.1201","1.1201","1.1201"
"6100","1.0283","1.0283","1.0283"
"6101","1.0283","1.0283","1.0283"
"6102","1.1285","1.1285","1.1285"
"6103","1.1285","1.1285","1.1285"
"6104","1.1202","1.1202","1.1202"
"6105","1.1202","1.1202","1.1202"
"6106","1.1443","1.1443","1.1443"
"6107","1.1443","1.1443","1.1443"
"6108","1.1735","1.1735","1.1735"
"6109","1.1735","1.1735","1.1735"
"6110","1.0763","1.0763","1.0763"
"6111","1.0763","1.0763","1.0763"
"6112","1.0688","1.0688","1.0688"
"6113","1.0688","1.0688","1.0688"
"6114","1.1951","1.1951","1.1951"
"6115","1.1951","1.1951","1.1951"
"6116","1.049","1.049","1.049"
"6117","1.049","1.049","1.049"
"6118","1.182","1.182","1.182"
"6119","1.182","1.182","1.182"
"6120","1.1311","1.1311","1.1311"
"6121","1.1311","1.1311","1.1311"
"6122","1.059","1.059","1.059"
"6123","1.059","1.059","1.059"
"6124","1.0803","1.0803","1.0803"
"6125","1.0803","1.0803","1.0803"
"6126","1.1044","1.1044","1.1044"
"6127","1.1044","1.1044","1.1044"
"6128","1.0588","1.0588","1.0588"
"6129","1.0588","1.0588","1.0588"
"6130","1.1039","1.1039","1.1039"
"6131","1.1039","1.1039","1.1039"
"6132","1.115","1.115","1.115"
"6133","1.115","1.115","1.115"
"6134","1.1779","1.1779","1.1779"
"6135","1.1779","1.1779","1.1779"
"6136","1.044","1.044","1.044"
"6137","1.044","1.044","1.044"
"6138","1.1667","1.1667","1.1667"
"6139","1.1667","1.1667","1.1667"
"6140","1.1592","1.1592","1.1592"
"6141","1.1592","1.1592","1.1592"
"6142","1.0752","1.0752","1.0752"
"6143","1.0752","1.0752","1.0752"
"6144","1.2132","1.2132","1.2132"
"6145","1.2132","1.2132","1.2132"
"6146","1.0936","1.0936","1.0936"
"6147","1.0936","1.0936","1.0936"
"6148","1.1769","1.1769","1.1769"
"6149","1.1769","1.1769","1.1769"
"6150","1.1735","1.1735","1.1735"
"6151","1.1735","1.1735","1.1735"
"6152","1.1262","1.1262","1.1262"
"6153","1.1262","1.1262","1.1262"
"6154","1.1388","1.1388","1.1388"
"6155","1.1388","1.1388","1.1388"
"6156","1.1267","1.1267","1.1267"
"6157","1.1267","1.1267","1.1267"
"6158","1.2132","1.2132","1.2132"
"6159","1.2132","1.2132","1.2132"
"6160","1.223","1.223","1.223"
"6161","1.223","1.223","1.223"
"6162","1.1043","1.1043","1.1043"
"6163","1.1043","1.1043","1.1043"
"6164","1.0909","1.0909","1.0909"
"6165","1.0909","1.0909","1.0909"
"6166","1.255","1.255","1.255"
"6167","1.255","1.255","1.255"
"6168","1.1247","1.1247","1.1247"
"6169","1.1247","1.1247","1.1247"
"6170","1.0142","1.0142","1.0142"
"6171","1.0142","1.0142","1.0142"
"6172","1.2017","1.2017","1.2017"
"6173","1.2017","1.2017","1.2017"
"6174","1.0677","1.0677","1.0677"
"6175","1.0677","1.0677","1.0677"
"6176","1.1328","1.1328","1.1328"
"6177","1.1328","1.1328","1.1328"
"6178","1.0673","1.0673","1.0673"
"6179","1.0673","1.0673","1.0673"
"6180","1.2347","1.2347","1.2347"
"6181","1.2347","1.2347","1.2347"
"6182","1.0525","1.0525","1.0525"
"6183","1.0525","1.0525","1.0525"
"6184","0.9865","0.9865","0.9865"
"6185","0.9865","0.9865","0.9865"
"6186","1.0608","1.0608","1.0608"
"6187","1.0608","1.0608","1.0608"
"6188","1.1722","1.1722","1.1722"
"6189","1.1722","1.1722","1.1722"
"6190","1.2305","1.2305","1.2305"
"6191","1.2305","1.2305","1.2305"
"6192","1.135","1.135","1.135"
"6193","1.135","1.135","1.135"
"6194","1.2257","1.2257","1.2257"
"6195","1.2257","1.2257","1.2257"
"6196","1.1542","1.1542","1.1542"
"6197","1.1542","1.1542","1.1542"
"6198","1.1125","1.1125","1.1125"
"6199","1.1125","1.1125","1.1125"
"6200","1.1861","1.1861","1.1861"
"6201","1.1861","1.1861","1.1861"
"6202","1.1101","1.1101","1.1101"
"6203","1.1101","1.1101","1.1101"
"6204","1.2101","1.2101","1.2101"
"6205","1.2101","1.2101","1.2101"
"6206","1.1305","1.1305","1.1305"
"6207","1.1305","1.1305","1.1305"
"6208","1.1587","1.1587","1.1587"
"6209","1.1587","1.1587","1.1587"
"6210","1.0966","1.0966","1.0966"
"6211","1.0966","1.0966","1.0966"
"6212","1.0298","1.0298","1.0298"
"6213","1.0298","1.0298","1.0298"
"6214","1.1971","1.1971","1.1971"
"6215","1.1971","1.1971","1.1971"
"6216","1.1291","1.1291","1.1291"
"6217","1.1291","1.1291","1.1291"
"6218","1.16","1.16","1.16"
"6219","1.16","1.16","1.16"
"6220","1.133","1.133","1.133"
"6221","1.133","1.133","1.133"
"6222","1.2579","1.2579","1.2579"
"6223","1.2579","1.2579","1.2579"
"6224","1.1324","1.1324","1.1324"
"6225","1.1324","1.1324","1.1324"
"6226","1.1914","1.1914","1.1914"
"6227","1.1914","1.1914","1.1914"
"6228","1.1258","1.1258","1.1258"
"6229","1.1258","1.1258","1.1258"
"6230","1.0607","1.0607","1.0607"
"6231","1.0607","1.0607","1.0607"
"6232","1.2106","1.2106","1.2106"
"6233","1.2106","1.2106","1.2106"
"6234","1.1012","1.1012","1.1012"
"6235","1.1012","1.1012","1.1012"
"6236","1.1873","1.1873","1.1873"
"6237","1.1873","1.1873","1.1873"
"6238","1.1195","1.1195","1.1195"
"6239","1.1195","1.1195","1.1195"
"6240","1.2098","1.2098","1.2098"
"6241","1.2098","1.2098","1.2098"
"6242","1.2141","1.2141","1.2141"
"6243","1.2141","1.2141","1.2141"
"6244","1.0694","1.0694","1.0694"
"6245","1.0694","1.0694","1.0694"
"6246","1.2152","1.2152","1.2152"
"6247","1.2152","1.2152","1.2152"
"6248","1.1671","1.1671","1.1671"
"6249","1.1671","1.1671","1.1671"
"6250","1.1026","1.1026","1.1026"
"6251","1.1026","1.1026","1.1026"
"6252","1.1699","1.1699","1.1699"
"6253","1.1699","1.1699","1.1699"
"6254","1.1231","1.1231","1.1231"
"6255","1.1231","1.1231","1.1231"
"6256","1.1637","1.1637","1.1637"
"6257","1.1637","1.1637","1.1637"
"6258","1.1594","1.1594","1.1594"
"6259","1.1594","1.1594","1.1594"
"6260","1.1228","1.1228","1.1228"
"6261","1.1228","1.1228","1.1228"
"6262","1.2051","1.2051","1.2051"
"6263","1.2051","1.2051","1.2051"
"6264","1.0106","1.0106","1.0106"
"6265","1.0106","1.0106","1.0106"
"6266","1.1369","1.1369","1.1369"
"6267","1.1369","1.1369","1.1369"
"6268","1.144","1.144","1.144"
"6269","1.144","1.144","1.144"
"6270","1.1367","1.1367","1.1367"
"6271","1.1367","1.1367","1.1367"
"6272","1.1366","1.1366","1.1366"
"6273","1.1366","1.1366","1.1366"
"6274","1.1786","1.1786","1.1786"
"6275","1.1786","1.1786","1.1786"
"6276","1.1313","1.1313","1.1313"
"6277","1.1313","1.1313","1.1313"
"6278","1.041","1.041","1.041"
"6279","1.041","1.041","1.041"
"6280","1.1137","1.1137","1.1137"
"6281","1.1137","1.1137","1.1137"
"6282","1.0401","1.0401","1.0401"
"6283","1.0401","1.0401","1.0401"
"6284","1.0747","1.0747","1.0747"
"6285","1.0747","1.0747","1.0747"
"6286","1.3121","1.3121","1.3121"
"6287","1.3121","1.3121","1.3121"
"6288","1.1773","1.1773","1.1773"
"6289","1.1773","1.1773","1.1773"
"6290","1.1232","1.1232","1.1232"
"6291","1.1232","1.1232","1.1232"
"6292","1.0913","1.0913","1.0913"
"6293","1.0913","1.0913","1.0913"
"6294","1.1682","1.1682","1.1682"
"6295","1.1682","1.1682","1.1682"
"6296","1.0797","1.0797","1.0797"
"6297","1.0797","1.0797","1.0797"
"6298","1.1066","1.1066","1.1066"
"6299","1.1066","1.1066","1.1066"
"6300","1.0456","1.0456","1.0456"
"6301","1.0456","1.0456","1.0456"
"6302","1.0694","1.0694","1.0694"
"6303","1.0694","1.0694","1.0694"
"6304","1.0949","1.0949","1.0949"
"6305","1.0949","1.0949","1.0949"
"6306","1.1901","1.1901","1.1901"
"6307","1.1901","1.1901","1.1901"
"6308","1.2376","1.2376","1.2376"
"6309","1.2376","1.2376","1.2376"
"6310","1.1068","1.1068","1.1068"
"6311","1.1068","1.1068","1.1068"
"6312","1.0971","1.0971","1.0971"
"6313","1.0971","1.0971","1.0971"
"6314","1.046","1.046","1.046"
"6315","1.046","1.046","1.046"
"6316","1.1251","1.1251","1.1251"
"6317","1.1251","1.1251","1.1251"
"6318","1.0893","1.0893","1.0893"
"6319","1.0893","1.0893","1.0893"
"6320","1.0586","1.0586","1.0586"
"6321","1.0586","1.0586","1.0586"
"6322","1.0379","1.0379","1.0379"
"6323","1.0379","1.0379","1.0379"
"6324","1.0746","1.0746","1.0746"
"6325","1.0746","1.0746","1.0746"
"6326","1.1299","1.1299","1.1299"
"6327","1.1299","1.1299","1.1299"
"6328","1.0988","1.0988","1.0988"
"6329","1.0988","1.0988","1.0988"
"6330","1.1977","1.1977","1.1977"
"6331","1.1977","1.1977","1.1977"
"6332","1.1621","1.1621","1.1621"
"6333","1.1621","1.1621","1.1621"
"6334","1.1006","1.1006","1.1006"
"6335","1.1006","1.1006","1.1006"
"6336","1.1241","1.1241","1.1241"
"6337","1.1241","1.1241","1.1241"
"6338","1.1675","1.1675","1.1675"
"6339","1.1675","1.1675","1.1675"
"6340","1.08","1.08","1.08"
"6341","1.08","1.08","1.08"
"6342","1.1465","1.1465","1.1465"
"6343","1.1465","1.1465","1.1465"
"6344","1.0916","1.0916","1.0916"
"6345","1.0916","1.0916","1.0916"
"6346","1.0125","1.0125","1.0125"
"6347","1.0125","1.0125","1.0125"
"6348","1.1686","1.1686","1.1686"
"6349","1.1686","1.1686","1.1686"
"6350","1.2096","1.2096","1.2096"
"6351","1.2096","1.2096","1.2096"
"6352","1.1532","1.1532","1.1532"
"6353","1.1532","1.1532","1.1532"
"6354","1.1753","1.1753","1.1753"
"6355","1.1753","1.1753","1.1753"
"6356","1.1242","1.1242","1.1242"
"6357","1.1242","1.1242","1.1242"
"6358","1.2122","1.2122","1.2122"
"6359","1.2122","1.2122","1.2122"
"6360","1.1193","1.1193","1.1193"
"6361","1.1193","1.1193","1.1193"
"6362","1.0609","1.0609","1.0609"
"6363","1.0609","1.0609","1.0609"
"6364","1.2006","1.2006","1.2006"
"6365","1.2006","1.2006","1.2006"
"6366","1.1927","1.1927","1.1927"
"6367","1.1927","1.1927","1.1927"
"6368","1.0969","1.0969","1.0969"
"6369","1.0969","1.0969","1.0969"
"6370","1.2013","1.2013","1.2013"
"6371","1.2013","1.2013","1.2013"
"6372","1.247","1.247","1.247"
"6373","1.247","1.247","1.247"
"6374","1.2378","1.2378","1.2378"
"6375","1.2378","1.2378","1.2378"
"6376","1.2003","1.2003","1.2003"
"6377","1.2003","1.2003","1.2003"
"6378","1.0988","1.0988","1.0988"
"6379","1.0988","1.0988","1.0988"
"6380","1.1766","1.1766","1.1766"
"6381","1.1766","1.1766","1.1766"
"6382","1.1434","1.1434","1.1434"
"6383","1.1434","1.1434","1.1434"
"6384","1.1387","1.1387","1.1387"
"6385","1.1387","1.1387","1.1387"
"6386","1.1633","1.1633","1.1633"
"6387","1.1633","1.1633","1.1633"
"6388","1.1032","1.1032","1.1032"
"6389","1.1032","1.1032","1.1032"
"6390","1.0924","1.0924","1.0924"
"6391","1.0924","1.0924","1.0924"
"6392","1.1033","1.1033","1.1033"
"6393","1.1033","1.1033","1.1033"
"6394","1.065","1.065","1.065"
"6395","1.065","1.065","1.065"
"6396","1.1865","1.1865","1.1865"
"6397","1.1865","1.1865","1.1865"
"6398","1.1337","1.1337","1.1337"
"6399","1.1337","1.1337","1.1337"
"6400","1.2125","1.2125","1.2125"
"6401","1.2125","1.2125","1.2125"
"6402","0.9899","0.9899","0.9899"
"6403","0.9899","0.9899","0.9899"
"6404","1.1773","1.1773","1.1773"
"6405","1.1773","1.1773","1.1773"
"6406","1.1676","1.1676","1.1676"
"6407","1.1676","1.1676","1.1676"
"6408","1.1339","1.1339","1.1339"
"6409","1.1339","1.1339","1.1339"
"6410","1.2279","1.2279","1.2279"
"6411","1.2279","1.2279","1.2279"
"6412","1.1799","1.1799","1.1799"
"6413","1.1799","1.1799","1.1799"
"6414","1.2046","1.2046","1.2046"
"6415","1.2046","1.2046","1.2046"
"6416","1.0862","1.0862","1.0862"
"6417","1.0862","1.0862","1.0862"
"6418","1.1533","1.1533","1.1533"
"6419","1.1533","1.1533","1.1533"
"6420","1.1891","1.1891","1.1891"
"6421","1.1891","1.1891","1.1891"
"6422","1.2122","1.2122","1.2122"
"6423","1.2122","1.2122","1.2122"
"6424","1.1489","1.1489","1.1489"
"6425","1.1489","1.1489","1.1489"
"6426","1.2402","1.2402","1.2402"
"6427","1.2402","1.2402","1.2402"
"6428","1.203","1.203","1.203"
"6429","1.203","1.203","1.203"
"6430","1.0998","1.0998","1.0998"
"6431","1.0998","1.0998","1.0998"
"6432","1.0921","1.0921","1.0921"
"6433","1.0921","1.0921","1.0921"
"6434","1.1041","1.1041","1.1041"
"6435","1.1041","1.1041","1.1041"
"6436","1.0759","1.0759","1.0759"
"6437","1.0759","1.0759","1.0759"
"6438","1.1529","1.1529","1.1529"
"6439","1.1529","1.1529","1.1529"
"6440","1.2443","1.2443","1.2443"
"6441","1.2443","1.2443","1.2443"
"6442","1.0904","1.0904","1.0904"
"6443","1.0904","1.0904","1.0904"
"6444","1.1432","1.1432","1.1432"
"6445","1.1432","1.1432","1.1432"
"6446","1.2025","1.2025","1.2025"
"6447","1.2025","1.2025","1.2025"
"6448","1.1054","1.1054","1.1054"
"6449","1.1054","1.1054","1.1054"
"6450","1.1491","1.1491","1.1491"
"6451","1.1491","1.1491","1.1491"
"6452","1.1425","1.1425","1.1425"
"6453","1.1425","1.1425","1.1425"
"6454","1.22","1.22","1.22"
"6455","1.22","1.22","1.22"
"6456","1.1241","1.1241","1.1241"
"6457","1.1241","1.1241","1.1241"
"6458","1.2059","1.2059","1.2059"
"6459","1.2059","1.2059","1.2059"
"6460","1.2146","1.2146","1.2146"
"6461","1.2146","1.2146","1.2146"
"6462","1.1851","1.1851","1.1851"
"6463","1.1851","1.1851","1.1851"
"6464","1.0991","1.0991","1.0991"
"6465","1.0991","1.0991","1.0991"
"6466","1.0713","1.0713","1.0713"
"6467","1.0713","1.0713","1.0713"
"6468","1.1377","1.1377","1.1377"
"6469","1.1377","1.1377","1.1377"
"6470","1.1177","1.1177","1.1177"
"6471","1.1177","1.1177","1.1177"
"6472","1.1612","1.1612","1.1612"
"6473","1.1612","1.1612","1.1612"
"6474","1.1484","1.1484","1.1484"
"6475","1.1484","1.1484","1.1484"
"6476","1.2512","1.2512","1.2512"
"6477","1.2512","1.2512","1.2512"
"6478","1.1594","1.1594","1.1594"
"6479","1.1594","1.1594","1.1594"
"6480","1.1112","1.1112","1.1112"
"6481","1.1112","1.1112","1.1112"
"6482","1.0794","1.0794","1.0794"
"6483","1.0794","1.0794","1.0794"
"6484","1.1507","1.1507","1.1507"
"6485","1.1507","1.1507","1.1507"
"6486","1.1773","1.1773","1.1773"
"6487","1.1773","1.1773","1.1773"
"6488","1.0916","1.0916","1.0916"
"6489","1.0916","1.0916","1.0916"
"6490","1.1983","1.1983","1.1983"
"6491","1.1983","1.1983","1.1983"
"6492","1.2166","1.2166","1.2166"
"6493","1.2166","1.2166","1.2166"
"6494","1.1919","1.1919","1.1919"
"6495","1.1919","1.1919","1.1919"
"6496","1.2372","1.2372","1.2372"
"6497","1.2372","1.2372","1.2372"
"6498","1.2089","1.2089","1.2089"
"6499","1.2089","1.2089","1.2089"
"6500","1.1929","1.1929","1.1929"
"6501","1.1929","1.1929","1.1929"
"6502","1.1522","1.1522","1.1522"
"6503","1.1522","1.1522","1.1522"
"6504","1.1123","1.1123","1.1123"
"6505","1.1123","1.1123","1.1123"
"6506","1.0478","1.0478","1.0478"
"6507","1.0478","1.0478","1.0478"
"6508","1.0856","1.0856","1.0856"
"6509","1.0856","1.0856","1.0856"
"6510","0.9966","0.9966","0.9966"
"6511","0.9966","0.9966","0.9966"
"6512","1.1719","1.1719","1.1719"
"6513","1.1719","1.1719","1.1719"
"6514","1.1988","1.1988","1.1988"
"6515","1.1988","1.1988","1.1988"
"6516","1.1868","1.1868","1.1868"
"6517","1.1868","1.1868","1.1868"
"6518","1.2126","1.2126","1.2126"
"6519","1.2126","1.2126","1.2126"
"6520","1.0729","1.0729","1.0729"
"6521","1.0729","1.0729","1.0729"
"6522","1.2149","1.2149","1.2149"
"6523","1.2149","1.2149","1.2149"
"6524","1.1896","1.1896","1.1896"
"6525","1.1896","1.1896","1.1896"
"6526","1.2103","1.2103","1.2103"
"6527","1.2103","1.2103","1.2103"
"6528","1.1356","1.1356","1.1356"
"6529","1.1356","1.1356","1.1356"
"6530","1.1333","1.1333","1.1333"
"6531","1.1333","1.1333","1.1333"
"6532","1.2421","1.2421","1.2421"
"6533","1.2421","1.2421","1.2421"
"6534","1.0378","1.0378","1.0378"
"6535","1.0378","1.0378","1.0378"
"6536","1.1874","1.1874","1.1874"
"6537","1.1874","1.1874","1.1874"
"6538","1.0936","1.0936","1.0936"
"6539","1.0936","1.0936","1.0936"
"6540","1.302","1.302","1.302"
"6541","1.302","1.302","1.302"
"6542","1.0828","1.0828","1.0828"
"6543","1.0828","1.0828","1.0828"
"6544","1.1359","1.1359","1.1359"
"6545","1.1359","1.1359","1.1359"
"6546","1.1535","1.1535","1.1535"
"6547","1.1535","1.1535","1.1535"
"6548","1.0471","1.0471","1.0471"
"6549","1.0471","1.0471","1.0471"
"6550","1.2369","1.2369","1.2369"
"6551","1.2369","1.2369","1.2369"
"6552","1.1498","1.1498","1.1498"
"6553","1.1498","1.1498","1.1498"
"6554","1.0765","1.0765","1.0765"
"6555","1.0765","1.0765","1.0765"
"6556","1.0934","1.0934","1.0934"
"6557","1.0934","1.0934","1.0934"
"6558","1.0711","1.0711","1.0711"
"6559","1.0711","1.0711","1.0711"
"6560","1.2219","1.2219","1.2219"
"6561","1.2219","1.2219","1.2219"
"6562","1.1005","1.1005","1.1005"
"6563","1.1005","1.1005","1.1005"
"6564","1.2048","1.2048","1.2048"
"6565","1.2048","1.2048","1.2048"
"6566","1.2101","1.2101","1.2101"
"6567","1.2101","1.2101","1.2101"
"6568","1.2452","1.2452","1.2452"
"6569","1.2452","1.2452","1.2452"
"6570","1.1336","1.1336","1.1336"
"6571","1.1336","1.1336","1.1336"
"6572","1.1171","1.1171","1.1171"
"6573","1.1171","1.1171","1.1171"
"6574","1.1641","1.1641","1.1641"
"6575","1.1641","1.1641","1.1641"
"6576","1.3984","1.3984","1.3984"
"6577","1.3984","1.3984","1.3984"
"6578","1.0899","1.0899","1.0899"
"6579","1.0899","1.0899","1.0899"
"6580","1.1416","1.1416","1.1416"
"6581","1.1416","1.1416","1.1416"
"6582","1.2154","1.2154","1.2154"
"6583","1.2154","1.2154","1.2154"
"6584","1.0591","1.0591","1.0591"
"6585","1.0591","1.0591","1.0591"
"6586","1.2835","1.2835","1.2835"
"6587","1.2835","1.2835","1.2835"
"6588","1.1463","1.1463","1.1463"
"6589","1.1463","1.1463","1.1463"
"6590","1.1808","1.1808","1.1808"
"6591","1.1808","1.1808","1.1808"
"6592","1.1321","1.1321","1.1321"
"6593","1.1321","1.1321","1.1321"
"6594","1.0481","1.0481","1.0481"
"6595","1.0481","1.0481","1.0481"
"6596","1.2148","1.2148","1.2148"
"6597","1.2148","1.2148","1.2148"
"6598","1.151","1.151","1.151"
"6599","1.151","1.151","1.151"
"6600","1.1587","1.1587","1.1587"
