"Step","autumn-energy-2 - tok per sec","autumn-energy-2 - tok per sec__MIN","autumn-energy-2 - tok per sec__MAX"
"5044","1161592.3501326651","1161592.3501326651","1161592.3501326651"
"5046","1153605.9407465153","1153605.9407465153","1153605.9407465153"
"5047","1154294.4419929872","1154294.4419929872","1154294.4419929872"
"5048","1161784.4352920915","1161784.4352920915","1161784.4352920915"
"5050","1163544.9997470812","1163544.9997470812","1163544.9997470812"
"5055","1187793.1671297518","1187793.1671297518","1187793.1671297518"
"5056","1197488.3264104102","1197488.3264104102","1197488.3264104102"
"5060","1190764.688948911","1190764.688948911","1190764.688948911"
"5061","1195037.5520151034","1195037.5520151034","1195037.5520151034"
"5062","1194354.0918562098","1194354.0918562098","1194354.0918562098"
"5063","1191213.6358944245","1191213.6358944245","1191213.6358944245"
"5066","1195440.9850633973","1195440.9850633973","1195440.9850633973"
"5067","1196106.1719578893","1196106.1719578893","1196106.1719578893"
"5068","1199415.110262663","1199415.110262663","1199415.110262663"
"5069","1192141.6283712613","1192141.6283712613","1192141.6283712613"
"5070","1192578.0322572947","1192578.0322572947","1192578.0322572947"
"5072","1198487.5212291915","1198487.5212291915","1198487.5212291915"
"5073","1201334.978555933","1201334.978555933","1201334.978555933"
"5077","1203830.1295688539","1203830.1295688539","1203830.1295688539"
"5080","1201217.5134197355","1201217.5134197355","1201217.5134197355"
"5091","1200690.1878342268","1200690.1878342268","1200690.1878342268"
"5092","1205304.8504111366","1205304.8504111366","1205304.8504111366"
"5093","1206466.0495331646","1206466.0495331646","1206466.0495331646"
"5096","1198368.6530740366","1198368.6530740366","1198368.6530740366"
"5098","1200255.6891747252","1200255.6891747252","1200255.6891747252"
"5100","1198771.0712462617","1198771.0712462617","1198771.0712462617"
"5105","1200351.343627097","1200351.343627097","1200351.343627097"
"5107","1199171.7979763167","1199171.7979763167","1199171.7979763167"
"5108","1202969.4023137905","1202969.4023137905","1202969.4023137905"
"5114","1201537.8076357767","1201537.8076357767","1201537.8076357767"
"5116","1205454.1732458882","1205454.1732458882","1205454.1732458882"
"5118","1198999.8383640996","1198999.8383640996","1198999.8383640996"
"5119","1205846.156468811","1205846.156468811","1205846.156468811"
"5121","1198535.2057420076","1198535.2057420076","1198535.2057420076"
"5125","1195566.4231260007","1195566.4231260007","1195566.4231260007"
"5126","1197444.6374498347","1197444.6374498347","1197444.6374498347"
"5127","1194788.2223879972","1194788.2223879972","1194788.2223879972"
"5130","1195146.0169025229","1195146.0169025229","1195146.0169025229"
"5132","562872.5742027912","562872.5742027912","562872.5742027912"
"5133","1194297.0099724648","1194297.0099724648","1194297.0099724648"
"5134","1192225.0053142637","1192225.0053142637","1192225.0053142637"
"5137","1198532.5927937287","1198532.5927937287","1198532.5927937287"
"5139","1197274.4765189136","1197274.4765189136","1197274.4765189136"
"5142","1198850.1494332645","1198850.1494332645","1198850.1494332645"
"5144","1199169.1822516113","1199169.1822516113","1199169.1822516113"
"5145","1199950.4830865522","1199950.4830865522","1199950.4830865522"
"5148","1200636.4318882169","1200636.4318882169","1200636.4318882169"
"5150","1195858.9975620832","1195858.9975620832","1195858.9975620832"
"5152","1197535.9314443797","1197535.9314443797","1197535.9314443797"
"5154","1199849.0004375938","1199849.0004375938","1199849.0004375938"
"5155","1199379.7846113401","1199379.7846113401","1199379.7846113401"
"5156","1202938.473302871","1202938.473302871","1202938.473302871"
"5157","1196963.6176724175","1196963.6176724175","1196963.6176724175"
"5158","1201199.797208592","1201199.797208592","1201199.797208592"
"5161","1202489.8525212922","1202489.8525212922","1202489.8525212922"
"5162","1207618.877289866","1207618.877289866","1207618.877289866"
"5163","1203964.5852837553","1203964.5852837553","1203964.5852837553"
"5168","1198729.9024356473","1198729.9024356473","1198729.9024356473"
"5172","1204188.7448981325","1204188.7448981325","1204188.7448981325"
"5173","1204966.6983121878","1204966.6983121878","1204966.6983121878"
"5174","1196729.1140880575","1196729.1140880575","1196729.1140880575"
"5176","1195117.437417052","1195117.437417052","1195117.437417052"
"5179","1198434.6154569725","1198434.6154569725","1198434.6154569725"
"5182","1208893.5225938107","1208893.5225938107","1208893.5225938107"
"5184","1194247.716372697","1194247.716372697","1194247.716372697"
"5187","1197492.2390101706","1197492.2390101706","1197492.2390101706"
"5189","1197586.8012800266","1197586.8012800266","1197586.8012800266"
"5192","1195599.574368878","1195599.574368878","1195599.574368878"
"5193","1191912.2403875652","1191912.2403875652","1191912.2403875652"
"5197","1195199.9319259583","1195199.9319259583","1195199.9319259583"
"5198","1207673.9235543353","1207673.9235543353","1207673.9235543353"
"5199","1196820.9503779009","1196820.9503779009","1196820.9503779009"
"5200","1198201.4938139892","1198201.4938139892","1198201.4938139892"
"5202","1191219.4434599278","1191219.4434599278","1191219.4434599278"
"5203","1191675.837010383","1191675.837010383","1191675.837010383"
"5207","1202639.1363578194","1202639.1363578194","1202639.1363578194"
"5208","1193215.4322807211","1193215.4322807211","1193215.4322807211"
"5209","1195053.1385719837","1195053.1385719837","1195053.1385719837"
"5210","1162729.8299979009","1162729.8299979009","1162729.8299979009"
"5211","1158867.671017864","1158867.671017864","1158867.671017864"
"5212","1151406.6781676963","1151406.6781676963","1151406.6781676963"
"5213","1164135.0951796107","1164135.0951796107","1164135.0951796107"
"5214","1168013.8904288143","1168013.8904288143","1168013.8904288143"
"5219","1135062.3480480385","1135062.3480480385","1135062.3480480385"
"5220","1148436.756247268","1148436.756247268","1148436.756247268"
"5222","1179612.6338728166","1179612.6338728166","1179612.6338728166"
"5225","1163046.5338258378","1163046.5338258378","1163046.5338258378"
"5228","1148192.1024391644","1148192.1024391644","1148192.1024391644"
"5230","1124149.6148854443","1124149.6148854443","1124149.6148854443"
"5233","1169108.6667049455","1169108.6667049455","1169108.6667049455"
"5236","1126499.168352214","1126499.168352214","1126499.168352214"
"5239","1167615.1145631233","1167615.1145631233","1167615.1145631233"
"5240","1149744.5416740084","1149744.5416740084","1149744.5416740084"
"5241","1138749.5199861631","1138749.5199861631","1138749.5199861631"
"5242","1130182.52103176","1130182.52103176","1130182.52103176"
"5243","1120146.4047714982","1120146.4047714982","1120146.4047714982"
"5244","1131934.7672490827","1131934.7672490827","1131934.7672490827"
"5245","1147298.922495795","1147298.922495795","1147298.922495795"
"5246","1142739.7587394763","1142739.7587394763","1142739.7587394763"
"5248","1123773.3321300212","1123773.3321300212","1123773.3321300212"
"5251","1137743.80161352","1137743.80161352","1137743.80161352"
"5252","1129254.4973545733","1129254.4973545733","1129254.4973545733"
"5253","1122329.7131745517","1122329.7131745517","1122329.7131745517"
"5255","1148752.321668144","1148752.321668144","1148752.321668144"
"5256","1120627.6139048084","1120627.6139048084","1120627.6139048084"
"5257","1122454.5997958267","1122454.5997958267","1122454.5997958267"
"5258","1122291.3361719502","1122291.3361719502","1122291.3361719502"
"5259","1154250.2127398693","1154250.2127398693","1154250.2127398693"
"5260","1164892.3773469764","1164892.3773469764","1164892.3773469764"
"5264","1144707.543356576","1144707.543356576","1144707.543356576"
"5270","1158698.5279320322","1158698.5279320322","1158698.5279320322"
"5271","1155218.5780465612","1155218.5780465612","1155218.5780465612"
"5272","1127333.080879013","1127333.080879013","1127333.080879013"
"5273","1133378.098744587","1133378.098744587","1133378.098744587"
"5274","1133545.1885160045","1133545.1885160045","1133545.1885160045"
"5277","1123552.8498813359","1123552.8498813359","1123552.8498813359"
"5278","1144697.4134755332","1144697.4134755332","1144697.4134755332"
"5281","1166125.3736185883","1166125.3736185883","1166125.3736185883"
"5285","1173943.144998329","1173943.144998329","1173943.144998329"
"5286","1166369.0691911033","1166369.0691911033","1166369.0691911033"
"5289","1165544.3790252993","1165544.3790252993","1165544.3790252993"
"5290","1162682.492984853","1162682.492984853","1162682.492984853"
"5291","1189129.8006360345","1189129.8006360345","1189129.8006360345"
"5295","1189719.1045832646","1189719.1045832646","1189719.1045832646"
"5297","1190450.7562730785","1190450.7562730785","1190450.7562730785"
"5298","1196493.400340608","1196493.400340608","1196493.400340608"
"5300","1197094.5888260377","1197094.5888260377","1197094.5888260377"
"5301","1200255.6891747252","1200255.6891747252","1200255.6891747252"
"5302","1200980.684323463","1200980.684323463","1200980.684323463"
"5303","1205123.2021587864","1205123.2021587864","1205123.2021587864"
"5307","1201719.6899891086","1201719.6899891086","1201719.6899891086"
"5309","1198976.9577232874","1198976.9577232874","1198976.9577232874"
"5310","1196642.501283969","1196642.501283969","1196642.501283969"
"5313","1200172.4953019666","1200172.4953019666","1200172.4953019666"
"5314","1189598.1081056811","1189598.1081056811","1189598.1081056811"
"5315","1196571.5272052542","1196571.5272052542","1196571.5272052542"
"5318","1201710.496058005","1201710.496058005","1201710.496058005"
"5319","1198846.8815329378","1198846.8815329378","1198846.8815329378"
"5324","1200635.1208277142","1200635.1208277142","1200635.1208277142"
"5326","1195672.3835506798","1195672.3835506798","1195672.3835506798"
"5328","1191745.585630269","1191745.585630269","1191745.585630269"
"5329","1197787.0617226926","1197787.0617226926","1197787.0617226926"
"5330","1192557.3362661581","1192557.3362661581","1192557.3362661581"
"5332","1202854.9071213289","1202854.9071213289","1202854.9071213289"
"5333","1192237.9330163463","1192237.9330163463","1192237.9330163463"
"5335","1195780.3134727508","1195780.3134727508","1195780.3134727508"
"5339","1192306.454518246","1192306.454518246","1192306.454518246"
"5341","1206123.9379623358","1206123.9379623358","1206123.9379623358"
"5342","1194129.0392668266","1194129.0392668266","1194129.0392668266"
"5344","1196436.7647429756","1196436.7647429756","1196436.7647429756"
"5346","1196462.1524512796","1196462.1524512796","1196462.1524512796"
"5347","1200448.9793027097","1200448.9793027097","1200448.9793027097"
"5348","1208433.1450923241","1208433.1450923241","1208433.1450923241"
"5349","1197832.7330898475","1197832.7330898475","1197832.7330898475"
"5350","1198708.9923766402","1198708.9923766402","1198708.9923766402"
"5351","1203208.333156602","1203208.333156602","1203208.333156602"
"5352","1204966.6983121878","1204966.6983121878","1204966.6983121878"
"5357","1195151.2133194634","1195151.2133194634","1195151.2133194634"
"5358","1196901.7258563417","1196901.7258563417","1196901.7258563417"
"5359","1208292.3781415133","1208292.3781415133","1208292.3781415133"
"5360","1202854.9071213289","1202854.9071213289","1202854.9071213289"
"5362","1198097.695716914","1198097.695716914","1198097.695716914"
"5363","1206685.8444198365","1206685.8444198365","1206685.8444198365"
"5364","1198867.1428021574","1198867.1428021574","1198867.1428021574"
"5366","1198487.5212291915","1198487.5212291915","1198487.5212291915"
"5368","1194526.0191263375","1194526.0191263375","1194526.0191263375"
"5369","1196133.497504138","1196133.497504138","1196133.497504138"
"5370","1198195.6179698019","1198195.6179698019","1198195.6179698019"
"5372","1194291.1723600824","1194291.1723600824","1194291.1723600824"
"5376","1188924.7106396554","1188924.7106396554","1188924.7106396554"
"5377","1180604.391947923","1180604.391947923","1180604.391947923"
"5379","1196555.9010161096","1196555.9010161096","1196555.9010161096"
"5381","1164379.1925954951","1164379.1925954951","1164379.1925954951"
"5387","1201832.655482108","1201832.655482108","1201832.655482108"
"5388","1162300.8638948982","1162300.8638948982","1162300.8638948982"
"5389","1158065.1382643532","1158065.1382643532","1158065.1382643532"
"5390","1167423.5757354717","1167423.5757354717","1167423.5757354717"
"5393","1161593.5773122413","1161593.5773122413","1161593.5773122413"
"5394","1155407.9537631539","1155407.9537631539","1155407.9537631539"
"5397","1163226.7937925924","1163226.7937925924","1163226.7937925924"
"5399","1162572.464692059","1162572.464692059","1162572.464692059"
"5400","1171609.550489231","1171609.550489231","1171609.550489231"
"5402","1160623.6877422228","1160623.6877422228","1160623.6877422228"
"5403","1156752.9701262105","1156752.9701262105","1156752.9701262105"
"5405","1162573.0793174144","1162573.0793174144","1162573.0793174144"
"5406","1170578.626786857","1170578.626786857","1170578.626786857"
"5407","1169906.0443719018","1169906.0443719018","1169906.0443719018"
"5408","1191631.2796662385","1191631.2796662385","1191631.2796662385"
"5409","1162549.7240107595","1162549.7240107595","1162549.7240107595"
"5412","1153258.0667172926","1153258.0667172926","1153258.0667172926"
"5414","1155486.8786378535","1155486.8786378535","1155486.8786378535"
"5417","1158166.9952504595","1158166.9952504595","1158166.9952504595"
"5421","1112025.247890512","1112025.247890512","1112025.247890512"
"5422","1142915.5605616702","1142915.5605616702","1142915.5605616702"
"5423","1155530.5955160211","1155530.5955160211","1155530.5955160211"
"5427","1123828.466213699","1123828.466213699","1123828.466213699"
"5430","1123725.668480416","1123725.668480416","1123725.668480416"
"5434","1128153.7594990414","1128153.7594990414","1128153.7594990414"
"5435","1122962.4526752166","1122962.4526752166","1122962.4526752166"
"5438","1162060.0933295074","1162060.0933295074","1162060.0933295074"
"5439","1159792.418630531","1159792.418630531","1159792.418630531"
"5441","1159069.8526178414","1159069.8526178414","1159069.8526178414"
"5443","1162469.2168571583","1162469.2168571583","1162469.2168571583"
"5447","1147306.7041091302","1147306.7041091302","1147306.7041091302"
"5451","1165622.841276076","1165622.841276076","1165622.841276076"
