"Step","copper-serenity-10 - train/loss","copper-serenity-10 - train/loss__MIN","copper-serenity-10 - train/loss__MAX"
"2505","1.28","1.28","1.28"
"2506","1.3079","1.3079","1.3079"
"2507","1.3079","1.3079","1.3079"
"2508","1.1087","1.1087","1.1087"
"2509","1.1087","1.1087","1.1087"
"2510","1.2493","1.2493","1.2493"
"2511","1.2493","1.2493","1.2493"
"2512","1.2202","1.2202","1.2202"
"2513","1.2202","1.2202","1.2202"
"2514","1.2462","1.2462","1.2462"
"2515","1.2462","1.2462","1.2462"
"2516","1.2901","1.2901","1.2901"
"2517","1.2901","1.2901","1.2901"
"2518","1.3876","1.3876","1.3876"
"2519","1.3876","1.3876","1.3876"
"2520","1.3101","1.3101","1.3101"
"2521","1.3101","1.3101","1.3101"
"2522","1.2289","1.2289","1.2289"
"2523","1.2289","1.2289","1.2289"
"2524","1.2292","1.2292","1.2292"
"2525","1.2292","1.2292","1.2292"
"2526","1.1934","1.1934","1.1934"
"2527","1.1934","1.1934","1.1934"
"2528","1.3141","1.3141","1.3141"
"2529","1.3141","1.3141","1.3141"
"2530","1.1931","1.1931","1.1931"
"2531","1.1931","1.1931","1.1931"
"2532","1.2389","1.2389","1.2389"
"2533","1.2389","1.2389","1.2389"
"2534","1.2402","1.2402","1.2402"
"2535","1.2402","1.2402","1.2402"
"2536","1.293","1.293","1.293"
"2537","1.293","1.293","1.293"
"2538","1.3134","1.3134","1.3134"
"2539","1.3134","1.3134","1.3134"
"2540","1.348","1.348","1.348"
"2541","1.348","1.348","1.348"
"2542","1.3123","1.3123","1.3123"
"2543","1.3123","1.3123","1.3123"
"2544","1.2913","1.2913","1.2913"
"2545","1.2913","1.2913","1.2913"
"2546","1.3016","1.3016","1.3016"
"2547","1.3016","1.3016","1.3016"
"2548","1.2626","1.2626","1.2626"
"2549","1.2626","1.2626","1.2626"
"2550","1.2016","1.2016","1.2016"
"2551","1.2016","1.2016","1.2016"
"2552","1.2262","1.2262","1.2262"
"2553","1.2262","1.2262","1.2262"
"2554","1.2464","1.2464","1.2464"
"2555","1.2464","1.2464","1.2464"
"2556","1.3747","1.3747","1.3747"
"2557","1.3747","1.3747","1.3747"
"2558","1.2341","1.2341","1.2341"
"2559","1.2341","1.2341","1.2341"
"2560","1.2423","1.2423","1.2423"
"2561","1.2423","1.2423","1.2423"
"2562","1.1822","1.1822","1.1822"
"2563","1.1822","1.1822","1.1822"
"2564","1.2931","1.2931","1.2931"
"2565","1.2931","1.2931","1.2931"
"2566","1.2482","1.2482","1.2482"
"2567","1.2482","1.2482","1.2482"
"2568","1.3793","1.3793","1.3793"
"2569","1.3793","1.3793","1.3793"
"2570","1.3009","1.3009","1.3009"
"2571","1.3009","1.3009","1.3009"
"2572","1.2647","1.2647","1.2647"
"2573","1.2647","1.2647","1.2647"
"2574","1.2719","1.2719","1.2719"
"2575","1.2719","1.2719","1.2719"
"2576","1.1992","1.1992","1.1992"
"2577","1.1992","1.1992","1.1992"
"2578","1.1331","1.1331","1.1331"
"2579","1.1331","1.1331","1.1331"
"2580","1.3087","1.3087","1.3087"
"2581","1.3087","1.3087","1.3087"
"2582","1.3122","1.3122","1.3122"
"2583","1.3122","1.3122","1.3122"
"2584","1.2205","1.2205","1.2205"
"2585","1.2205","1.2205","1.2205"
"2586","1.1814","1.1814","1.1814"
"2587","1.1814","1.1814","1.1814"
"2588","1.2516","1.2516","1.2516"
"2589","1.2516","1.2516","1.2516"
"2590","1.2047","1.2047","1.2047"
"2591","1.2047","1.2047","1.2047"
"2592","1.21","1.21","1.21"
"2593","1.21","1.21","1.21"
"2594","1.2927","1.2927","1.2927"
"2595","1.2927","1.2927","1.2927"
"2596","1.2441","1.2441","1.2441"
"2597","1.2441","1.2441","1.2441"
"2598","1.1971","1.1971","1.1971"
"2599","1.1971","1.1971","1.1971"
"2600","1.2526","1.2526","1.2526"
"2601","1.2526","1.2526","1.2526"
"2602","1.3481","1.3481","1.3481"
"2603","1.3481","1.3481","1.3481"
"2604","1.1652","1.1652","1.1652"
"2605","1.1652","1.1652","1.1652"
"2606","1.29","1.29","1.29"
"2607","1.29","1.29","1.29"
"2608","1.4265","1.4265","1.4265"
"2609","1.4265","1.4265","1.4265"
"2610","1.3054","1.3054","1.3054"
"2611","1.3054","1.3054","1.3054"
"2612","1.2929","1.2929","1.2929"
"2613","1.2929","1.2929","1.2929"
"2614","1.3025","1.3025","1.3025"
"2615","1.3025","1.3025","1.3025"
"2616","1.2665","1.2665","1.2665"
"2617","1.2665","1.2665","1.2665"
"2618","1.325","1.325","1.325"
"2619","1.325","1.325","1.325"
"2620","1.3284","1.3284","1.3284"
"2621","1.3284","1.3284","1.3284"
"2622","1.2615","1.2615","1.2615"
"2623","1.2615","1.2615","1.2615"
"2624","1.3353","1.3353","1.3353"
"2625","1.3353","1.3353","1.3353"
"2626","1.358","1.358","1.358"
"2627","1.358","1.358","1.358"
"2628","1.359","1.359","1.359"
"2629","1.359","1.359","1.359"
"2630","1.2722","1.2722","1.2722"
"2631","1.2722","1.2722","1.2722"
"2632","1.2442","1.2442","1.2442"
"2633","1.2442","1.2442","1.2442"
"2634","1.331","1.331","1.331"
"2635","1.331","1.331","1.331"
"2636","1.2388","1.2388","1.2388"
"2637","1.2388","1.2388","1.2388"
"2638","1.3632","1.3632","1.3632"
"2639","1.3632","1.3632","1.3632"
"2640","1.1636","1.1636","1.1636"
"2641","1.1636","1.1636","1.1636"
"2642","1.2564","1.2564","1.2564"
"2643","1.2564","1.2564","1.2564"
"2644","1.2917","1.2917","1.2917"
"2645","1.2917","1.2917","1.2917"
"2646","1.2245","1.2245","1.2245"
"2647","1.2245","1.2245","1.2245"
"2648","1.1999","1.1999","1.1999"
"2649","1.1999","1.1999","1.1999"
"2650","1.2945","1.2945","1.2945"
"2651","1.2945","1.2945","1.2945"
"2652","1.2359","1.2359","1.2359"
"2653","1.2359","1.2359","1.2359"
"2654","1.1987","1.1987","1.1987"
"2655","1.1987","1.1987","1.1987"
"2656","1.1715","1.1715","1.1715"
"2657","1.1715","1.1715","1.1715"
"2658","1.3257","1.3257","1.3257"
"2659","1.3257","1.3257","1.3257"
"2660","1.2459","1.2459","1.2459"
"2661","1.2459","1.2459","1.2459"
"2662","1.3807","1.3807","1.3807"
"2663","1.3807","1.3807","1.3807"
"2664","1.1809","1.1809","1.1809"
"2665","1.1809","1.1809","1.1809"
"2666","1.2186","1.2186","1.2186"
"2667","1.2186","1.2186","1.2186"
"2668","1.3535","1.3535","1.3535"
"2669","1.3535","1.3535","1.3535"
"2670","1.3043","1.3043","1.3043"
"2671","1.3043","1.3043","1.3043"
"2672","1.2834","1.2834","1.2834"
"2673","1.2834","1.2834","1.2834"
"2674","1.2597","1.2597","1.2597"
"2675","1.2597","1.2597","1.2597"
"2676","1.2224","1.2224","1.2224"
"2677","1.2224","1.2224","1.2224"
"2678","1.2827","1.2827","1.2827"
"2679","1.2827","1.2827","1.2827"
"2680","1.3635","1.3635","1.3635"
"2681","1.3635","1.3635","1.3635"
"2682","1.248","1.248","1.248"
"2683","1.248","1.248","1.248"
"2684","1.2412","1.2412","1.2412"
"2685","1.2412","1.2412","1.2412"
"2686","1.3447","1.3447","1.3447"
"2687","1.3447","1.3447","1.3447"
"2688","1.156","1.156","1.156"
"2689","1.156","1.156","1.156"
"2690","1.3232","1.3232","1.3232"
"2691","1.3232","1.3232","1.3232"
"2692","1.3497","1.3497","1.3497"
"2693","1.3497","1.3497","1.3497"
"2694","1.2537","1.2537","1.2537"
"2695","1.2537","1.2537","1.2537"
"2696","1.2554","1.2554","1.2554"
"2697","1.2554","1.2554","1.2554"
"2698","1.1926","1.1926","1.1926"
"2699","1.1926","1.1926","1.1926"
"2700","1.27","1.27","1.27"
"2701","1.27","1.27","1.27"
"2702","1.2158","1.2158","1.2158"
"2703","1.2158","1.2158","1.2158"
"2704","1.1949","1.1949","1.1949"
"2705","1.1949","1.1949","1.1949"
"2706","1.2223","1.2223","1.2223"
"2707","1.2223","1.2223","1.2223"
"2708","1.1459","1.1459","1.1459"
"2709","1.1459","1.1459","1.1459"
"2710","1.3175","1.3175","1.3175"
"2711","1.3175","1.3175","1.3175"
"2712","1.162","1.162","1.162"
"2713","1.162","1.162","1.162"
"2714","1.2418","1.2418","1.2418"
"2715","1.2418","1.2418","1.2418"
"2716","1.2841","1.2841","1.2841"
"2717","1.2841","1.2841","1.2841"
"2718","1.2667","1.2667","1.2667"
"2719","1.2667","1.2667","1.2667"
"2720","1.2485","1.2485","1.2485"
"2721","1.2485","1.2485","1.2485"
"2722","1.3179","1.3179","1.3179"
"2723","1.3179","1.3179","1.3179"
"2724","1.2809","1.2809","1.2809"
"2725","1.2809","1.2809","1.2809"
"2726","1.2296","1.2296","1.2296"
"2727","1.2296","1.2296","1.2296"
"2728","1.2256","1.2256","1.2256"
"2729","1.2256","1.2256","1.2256"
"2730","1.3261","1.3261","1.3261"
"2731","1.3261","1.3261","1.3261"
"2732","1.1263","1.1263","1.1263"
"2733","1.1263","1.1263","1.1263"
"2734","1.2359","1.2359","1.2359"
"2735","1.2359","1.2359","1.2359"
"2736","1.1989","1.1989","1.1989"
"2737","1.1989","1.1989","1.1989"
"2738","1.2133","1.2133","1.2133"
"2739","1.2133","1.2133","1.2133"
"2740","1.3022","1.3022","1.3022"
"2741","1.3022","1.3022","1.3022"
"2742","1.2086","1.2086","1.2086"
"2743","1.2086","1.2086","1.2086"
"2744","1.2082","1.2082","1.2082"
"2745","1.2082","1.2082","1.2082"
"2746","1.1952","1.1952","1.1952"
"2747","1.1952","1.1952","1.1952"
"2748","1.2795","1.2795","1.2795"
"2749","1.2795","1.2795","1.2795"
"2750","1.2357","1.2357","1.2357"
"2751","1.2357","1.2357","1.2357"
"2752","1.2368","1.2368","1.2368"
"2753","1.2368","1.2368","1.2368"
"2754","1.0811","1.0811","1.0811"
"2755","1.0811","1.0811","1.0811"
"2756","1.2691","1.2691","1.2691"
"2757","1.2691","1.2691","1.2691"
"2758","1.2664","1.2664","1.2664"
"2759","1.2664","1.2664","1.2664"
"2760","1.2417","1.2417","1.2417"
"2761","1.2417","1.2417","1.2417"
"2762","1.3013","1.3013","1.3013"
"2763","1.3013","1.3013","1.3013"
"2764","1.2312","1.2312","1.2312"
"2765","1.2312","1.2312","1.2312"
"2766","1.2742","1.2742","1.2742"
"2767","1.2742","1.2742","1.2742"
"2768","1.2464","1.2464","1.2464"
"2769","1.2464","1.2464","1.2464"
"2770","1.2742","1.2742","1.2742"
"2771","1.2742","1.2742","1.2742"
"2772","1.1434","1.1434","1.1434"
"2773","1.1434","1.1434","1.1434"
"2774","1.183","1.183","1.183"
"2775","1.183","1.183","1.183"
"2776","1.2264","1.2264","1.2264"
"2777","1.2264","1.2264","1.2264"
"2778","1.2674","1.2674","1.2674"
"2779","1.2674","1.2674","1.2674"
"2780","1.3333","1.3333","1.3333"
"2781","1.3333","1.3333","1.3333"
"2782","1.3397","1.3397","1.3397"
"2783","1.3397","1.3397","1.3397"
"2784","1.2567","1.2567","1.2567"
"2785","1.2567","1.2567","1.2567"
"2786","1.1342","1.1342","1.1342"
"2787","1.1342","1.1342","1.1342"
"2788","1.2237","1.2237","1.2237"
"2789","1.2237","1.2237","1.2237"
"2790","1.2086","1.2086","1.2086"
"2791","1.2086","1.2086","1.2086"
"2792","1.3483","1.3483","1.3483"
"2793","1.3483","1.3483","1.3483"
"2794","1.2948","1.2948","1.2948"
"2795","1.2948","1.2948","1.2948"
"2796","1.2915","1.2915","1.2915"
"2797","1.2915","1.2915","1.2915"
"2798","1.1181","1.1181","1.1181"
"2799","1.1181","1.1181","1.1181"
"2800","1.3495","1.3495","1.3495"
"2801","1.3495","1.3495","1.3495"
"2802","1.2234","1.2234","1.2234"
"2803","1.2234","1.2234","1.2234"
"2804","1.1318","1.1318","1.1318"
"2805","1.1318","1.1318","1.1318"
"2806","1.2803","1.2803","1.2803"
"2807","1.2803","1.2803","1.2803"
"2808","1.2279","1.2279","1.2279"
"2809","1.2279","1.2279","1.2279"
"2810","1.1956","1.1956","1.1956"
"2811","1.1956","1.1956","1.1956"
"2812","1.349","1.349","1.349"
"2813","1.349","1.349","1.349"
"2814","1.2083","1.2083","1.2083"
"2815","1.2083","1.2083","1.2083"
"2816","1.3088","1.3088","1.3088"
"2817","1.3088","1.3088","1.3088"
"2818","1.2595","1.2595","1.2595"
"2819","1.2595","1.2595","1.2595"
"2820","1.2892","1.2892","1.2892"
"2821","1.2892","1.2892","1.2892"
"2822","1.2549","1.2549","1.2549"
"2823","1.2549","1.2549","1.2549"
"2824","1.3338","1.3338","1.3338"
"2825","1.3338","1.3338","1.3338"
"2826","1.2588","1.2588","1.2588"
"2827","1.2588","1.2588","1.2588"
"2828","1.1967","1.1967","1.1967"
"2829","1.1967","1.1967","1.1967"
"2830","1.3222","1.3222","1.3222"
"2831","1.3222","1.3222","1.3222"
"2832","1.2966","1.2966","1.2966"
"2833","1.2966","1.2966","1.2966"
"2834","1.3432","1.3432","1.3432"
"2835","1.3432","1.3432","1.3432"
"2836","1.2035","1.2035","1.2035"
"2837","1.2035","1.2035","1.2035"
"2838","1.3033","1.3033","1.3033"
"2839","1.3033","1.3033","1.3033"
"2840","1.1944","1.1944","1.1944"
"2841","1.1944","1.1944","1.1944"
"2842","1.296","1.296","1.296"
"2843","1.296","1.296","1.296"
"2844","1.1713","1.1713","1.1713"
"2845","1.1713","1.1713","1.1713"
"2846","1.3035","1.3035","1.3035"
"2847","1.3035","1.3035","1.3035"
"2848","1.1425","1.1425","1.1425"
"2849","1.1425","1.1425","1.1425"
"2850","1.2691","1.2691","1.2691"
"2851","1.2691","1.2691","1.2691"
"2852","1.2077","1.2077","1.2077"
"2853","1.2077","1.2077","1.2077"
"2854","1.3346","1.3346","1.3346"
"2855","1.3346","1.3346","1.3346"
"2856","1.3204","1.3204","1.3204"
"2857","1.3204","1.3204","1.3204"
"2858","1.1965","1.1965","1.1965"
"2859","1.1965","1.1965","1.1965"
"2860","1.2586","1.2586","1.2586"
"2861","1.2586","1.2586","1.2586"
"2862","1.3769","1.3769","1.3769"
"2863","1.3769","1.3769","1.3769"
"2864","1.2476","1.2476","1.2476"
"2865","1.2476","1.2476","1.2476"
"2866","1.1902","1.1902","1.1902"
"2867","1.1902","1.1902","1.1902"
"2868","1.2157","1.2157","1.2157"
"2869","1.2157","1.2157","1.2157"
"2870","1.1965","1.1965","1.1965"
"2871","1.1965","1.1965","1.1965"
"2872","1.1605","1.1605","1.1605"
"2873","1.1605","1.1605","1.1605"
"2874","1.2625","1.2625","1.2625"
"2875","1.2625","1.2625","1.2625"
"2876","1.2437","1.2437","1.2437"
"2877","1.2437","1.2437","1.2437"
"2878","1.1967","1.1967","1.1967"
"2879","1.1967","1.1967","1.1967"
"2880","1.2927","1.2927","1.2927"
"2881","1.2927","1.2927","1.2927"
"2882","1.2754","1.2754","1.2754"
"2883","1.2754","1.2754","1.2754"
"2884","1.1631","1.1631","1.1631"
"2885","1.1631","1.1631","1.1631"
"2886","1.2848","1.2848","1.2848"
"2887","1.2848","1.2848","1.2848"
"2888","1.2571","1.2571","1.2571"
"2889","1.2571","1.2571","1.2571"
"2890","1.2492","1.2492","1.2492"
"2891","1.2492","1.2492","1.2492"
"2892","1.2831","1.2831","1.2831"
"2893","1.2831","1.2831","1.2831"
"2894","1.2704","1.2704","1.2704"
"2895","1.2704","1.2704","1.2704"
"2896","1.1952","1.1952","1.1952"
"2897","1.1952","1.1952","1.1952"
"2898","1.4079","1.4079","1.4079"
"2899","1.4079","1.4079","1.4079"
"2900","1.3274","1.3274","1.3274"
"2901","1.3274","1.3274","1.3274"
"2902","1.1993","1.1993","1.1993"
"2903","1.1993","1.1993","1.1993"
"2904","1.2769","1.2769","1.2769"
"2905","1.2769","1.2769","1.2769"
"2906","1.2525","1.2525","1.2525"
"2907","1.2525","1.2525","1.2525"
"2908","1.2356","1.2356","1.2356"
"2909","1.2356","1.2356","1.2356"
"2910","1.1597","1.1597","1.1597"
"2911","1.1597","1.1597","1.1597"
"2912","1.3151","1.3151","1.3151"
"2913","1.3151","1.3151","1.3151"
"2914","1.3135","1.3135","1.3135"
"2915","1.3135","1.3135","1.3135"
"2916","1.2633","1.2633","1.2633"
"2917","1.2633","1.2633","1.2633"
"2918","1.1906","1.1906","1.1906"
"2919","1.1906","1.1906","1.1906"
"2920","1.1632","1.1632","1.1632"
"2921","1.1632","1.1632","1.1632"
"2922","1.3152","1.3152","1.3152"
"2923","1.3152","1.3152","1.3152"
"2924","1.3594","1.3594","1.3594"
"2925","1.3594","1.3594","1.3594"
"2926","1.2415","1.2415","1.2415"
"2927","1.2415","1.2415","1.2415"
"2928","1.333","1.333","1.333"
"2929","1.333","1.333","1.333"
"2930","1.1645","1.1645","1.1645"
"2931","1.1645","1.1645","1.1645"
"2932","1.3152","1.3152","1.3152"
"2933","1.3152","1.3152","1.3152"
"2934","1.111","1.111","1.111"
"2935","1.111","1.111","1.111"
"2936","1.3169","1.3169","1.3169"
"2937","1.3169","1.3169","1.3169"
"2938","1.2917","1.2917","1.2917"
"2939","1.2917","1.2917","1.2917"
"2940","1.2499","1.2499","1.2499"
"2941","1.2499","1.2499","1.2499"
"2942","1.3267","1.3267","1.3267"
"2943","1.3267","1.3267","1.3267"
"2944","1.1953","1.1953","1.1953"
"2945","1.1953","1.1953","1.1953"
"2946","1.1092","1.1092","1.1092"
"2947","1.1092","1.1092","1.1092"
"2948","1.3141","1.3141","1.3141"
"2949","1.3141","1.3141","1.3141"
"2950","1.19","1.19","1.19"
"2951","1.19","1.19","1.19"
"2952","1.1461","1.1461","1.1461"
"2953","1.1461","1.1461","1.1461"
"2954","1.1861","1.1861","1.1861"
"2955","1.1861","1.1861","1.1861"
"2956","1.1889","1.1889","1.1889"
"2957","1.1889","1.1889","1.1889"
"2958","1.3216","1.3216","1.3216"
"2959","1.3216","1.3216","1.3216"
"2960","1.2747","1.2747","1.2747"
"2961","1.2747","1.2747","1.2747"
"2962","1.2388","1.2388","1.2388"
"2963","1.2388","1.2388","1.2388"
"2964","1.3024","1.3024","1.3024"
"2965","1.3024","1.3024","1.3024"
"2966","1.2307","1.2307","1.2307"
"2967","1.2307","1.2307","1.2307"
"2968","1.327","1.327","1.327"
"2969","1.327","1.327","1.327"
"2970","1.1821","1.1821","1.1821"
"2971","1.1821","1.1821","1.1821"
"2972","1.2155","1.2155","1.2155"
"2973","1.2155","1.2155","1.2155"
"2974","1.2017","1.2017","1.2017"
"2975","1.2017","1.2017","1.2017"
"2976","1.2321","1.2321","1.2321"
"2977","1.2321","1.2321","1.2321"
"2978","1.3462","1.3462","1.3462"
"2979","1.3462","1.3462","1.3462"
"2980","1.2144","1.2144","1.2144"
"2981","1.2144","1.2144","1.2144"
"2982","1.1212","1.1212","1.1212"
"2983","1.1212","1.1212","1.1212"
"2984","1.2048","1.2048","1.2048"
"2985","1.2048","1.2048","1.2048"
"2986","1.3516","1.3516","1.3516"
"2987","1.3516","1.3516","1.3516"
"2988","1.2785","1.2785","1.2785"
"2989","1.2785","1.2785","1.2785"
"2990","1.2448","1.2448","1.2448"
"2991","1.2448","1.2448","1.2448"
"2992","1.2598","1.2598","1.2598"
"2993","1.2598","1.2598","1.2598"
"2994","1.2229","1.2229","1.2229"
"2995","1.2229","1.2229","1.2229"
"2996","1.1861","1.1861","1.1861"
"2997","1.1861","1.1861","1.1861"
"2998","1.2843","1.2843","1.2843"
"2999","1.2843","1.2843","1.2843"
"3000","1.3941","1.3941","1.3941"
"3001","1.3941","1.3941","1.3941"
"3002","1.2198","1.2198","1.2198"
"3003","1.2198","1.2198","1.2198"
"3006","1.2948","1.2948","1.2948"
"3007","1.2948","1.2948","1.2948"
"3008","1.276","1.276","1.276"
"3009","1.276","1.276","1.276"
"3010","1.2675","1.2675","1.2675"
"3011","1.2675","1.2675","1.2675"
"3012","1.0418","1.0418","1.0418"
"3013","1.0418","1.0418","1.0418"
"3014","1.1583","1.1583","1.1583"
"3015","1.1583","1.1583","1.1583"
"3016","1.1544","1.1544","1.1544"
"3017","1.1544","1.1544","1.1544"
"3018","1.2411","1.2411","1.2411"
"3019","1.2411","1.2411","1.2411"
"3020","1.2227","1.2227","1.2227"
"3021","1.2227","1.2227","1.2227"
"3022","1.1195","1.1195","1.1195"
"3023","1.1195","1.1195","1.1195"
"3024","1.3585","1.3585","1.3585"
"3025","1.3585","1.3585","1.3585"
"3026","1.3441","1.3441","1.3441"
"3027","1.3441","1.3441","1.3441"
"3028","1.2862","1.2862","1.2862"
"3029","1.2862","1.2862","1.2862"
"3030","1.258","1.258","1.258"
"3031","1.258","1.258","1.258"
"3032","1.1662","1.1662","1.1662"
"3033","1.1662","1.1662","1.1662"
"3034","1.2456","1.2456","1.2456"
"3035","1.2456","1.2456","1.2456"
"3036","1.2898","1.2898","1.2898"
"3037","1.2898","1.2898","1.2898"
"3038","1.229","1.229","1.229"
"3039","1.229","1.229","1.229"
"3040","1.2758","1.2758","1.2758"
"3041","1.2758","1.2758","1.2758"
"3042","1.212","1.212","1.212"
"3043","1.212","1.212","1.212"
"3044","1.3338","1.3338","1.3338"
"3045","1.3338","1.3338","1.3338"
"3046","1.2867","1.2867","1.2867"
"3047","1.2867","1.2867","1.2867"
"3048","1.1945","1.1945","1.1945"
"3049","1.1945","1.1945","1.1945"
"3050","1.131","1.131","1.131"
"3051","1.131","1.131","1.131"
"3052","1.1816","1.1816","1.1816"
"3053","1.1816","1.1816","1.1816"
"3054","1.2182","1.2182","1.2182"
"3055","1.2182","1.2182","1.2182"
"3056","1.1665","1.1665","1.1665"
"3057","1.1665","1.1665","1.1665"
"3058","1.2317","1.2317","1.2317"
"3059","1.2317","1.2317","1.2317"
"3060","1.1695","1.1695","1.1695"
"3061","1.1695","1.1695","1.1695"
"3062","1.2726","1.2726","1.2726"
"3063","1.2726","1.2726","1.2726"
"3064","1.2445","1.2445","1.2445"
"3065","1.2445","1.2445","1.2445"
"3066","1.1481","1.1481","1.1481"
"3067","1.1481","1.1481","1.1481"
"3068","1.277","1.277","1.277"
"3069","1.277","1.277","1.277"
"3070","1.1743","1.1743","1.1743"
"3071","1.1743","1.1743","1.1743"
"3072","1.1899","1.1899","1.1899"
"3073","1.1899","1.1899","1.1899"
"3074","1.1873","1.1873","1.1873"
"3075","1.1873","1.1873","1.1873"
"3076","1.1786","1.1786","1.1786"
"3077","1.1786","1.1786","1.1786"
"3078","1.1646","1.1646","1.1646"
"3079","1.1646","1.1646","1.1646"
"3080","1.2108","1.2108","1.2108"
"3081","1.2108","1.2108","1.2108"
"3082","1.2623","1.2623","1.2623"
"3083","1.2623","1.2623","1.2623"
"3084","1.2331","1.2331","1.2331"
"3085","1.2331","1.2331","1.2331"
"3086","1.2624","1.2624","1.2624"
"3087","1.2624","1.2624","1.2624"
"3088","1.2012","1.2012","1.2012"
"3089","1.2012","1.2012","1.2012"
"3090","1.3406","1.3406","1.3406"
"3091","1.3406","1.3406","1.3406"
"3092","1.4003","1.4003","1.4003"
"3093","1.4003","1.4003","1.4003"
"3094","1.3125","1.3125","1.3125"
"3095","1.3125","1.3125","1.3125"
"3096","1.1464","1.1464","1.1464"
"3097","1.1464","1.1464","1.1464"
"3098","1.2177","1.2177","1.2177"
"3099","1.2177","1.2177","1.2177"
"3100","1.2994","1.2994","1.2994"
"3101","1.2994","1.2994","1.2994"
"3102","1.1692","1.1692","1.1692"
"3103","1.1692","1.1692","1.1692"
"3104","1.186","1.186","1.186"
"3105","1.186","1.186","1.186"
"3106","1.2449","1.2449","1.2449"
"3107","1.2449","1.2449","1.2449"
"3108","1.2843","1.2843","1.2843"
"3109","1.2843","1.2843","1.2843"
"3110","1.1712","1.1712","1.1712"
"3111","1.1712","1.1712","1.1712"
"3112","1.1965","1.1965","1.1965"
"3113","1.1965","1.1965","1.1965"
"3114","1.3252","1.3252","1.3252"
"3115","1.3252","1.3252","1.3252"
"3116","1.2818","1.2818","1.2818"
"3117","1.2818","1.2818","1.2818"
"3118","1.27","1.27","1.27"
"3119","1.27","1.27","1.27"
"3120","1.4089","1.4089","1.4089"
"3121","1.4089","1.4089","1.4089"
"3122","1.2506","1.2506","1.2506"
"3123","1.2506","1.2506","1.2506"
"3124","1.275","1.275","1.275"
"3125","1.275","1.275","1.275"
"3126","1.2083","1.2083","1.2083"
"3127","1.2083","1.2083","1.2083"
"3128","1.2607","1.2607","1.2607"
"3129","1.2607","1.2607","1.2607"
"3130","1.1888","1.1888","1.1888"
"3131","1.1888","1.1888","1.1888"
"3132","1.2629","1.2629","1.2629"
"3133","1.2629","1.2629","1.2629"
"3134","1.2508","1.2508","1.2508"
"3135","1.2508","1.2508","1.2508"
"3136","1.2431","1.2431","1.2431"
