"Step","gallant-terrain-3 - train/loss","gallant-terrain-3 - train/loss__MIN","gallant-terrain-3 - train/loss__MAX"
"736","1.6554","1.6554","1.6554"
"737","1.6554","1.6554","1.6554"
"738","1.697","1.697","1.697"
"739","1.697","1.697","1.697"
"740","1.4985","1.4985","1.4985"
"741","1.4985","1.4985","1.4985"
"742","1.6556","1.6556","1.6556"
"743","1.6556","1.6556","1.6556"
"744","1.6301","1.6301","1.6301"
"745","1.6301","1.6301","1.6301"
"746","1.5849","1.5849","1.5849"
"747","1.5849","1.5849","1.5849"
"748","1.6471","1.6471","1.6471"
"749","1.6471","1.6471","1.6471"
"750","1.601","1.601","1.601"
"751","1.601","1.601","1.601"
"752","1.6017","1.6017","1.6017"
"753","1.6017","1.6017","1.6017"
"754","1.5849","1.5849","1.5849"
"755","1.5849","1.5849","1.5849"
"756","1.6542","1.6542","1.6542"
"757","1.6542","1.6542","1.6542"
"758","1.6222","1.6222","1.6222"
"759","1.6222","1.6222","1.6222"
"760","1.7074","1.7074","1.7074"
"761","1.7074","1.7074","1.7074"
"762","1.5296","1.5296","1.5296"
"763","1.5296","1.5296","1.5296"
"764","1.6288","1.6288","1.6288"
"765","1.6288","1.6288","1.6288"
"766","1.5799","1.5799","1.5799"
"767","1.5799","1.5799","1.5799"
"768","1.712","1.712","1.712"
"769","1.712","1.712","1.712"
"770","1.6891","1.6891","1.6891"
"771","1.6891","1.6891","1.6891"
"772","1.6253","1.6253","1.6253"
"773","1.6253","1.6253","1.6253"
"774","1.7252","1.7252","1.7252"
"775","1.7252","1.7252","1.7252"
"776","1.7246","1.7246","1.7246"
"777","1.7246","1.7246","1.7246"
"778","1.6308","1.6308","1.6308"
"779","1.6308","1.6308","1.6308"
"780","1.6663","1.6663","1.6663"
"781","1.6663","1.6663","1.6663"
"782","1.6062","1.6062","1.6062"
"783","1.6062","1.6062","1.6062"
"784","1.5553","1.5553","1.5553"
"785","1.5553","1.5553","1.5553"
"786","1.493","1.493","1.493"
"787","1.493","1.493","1.493"
"788","1.6821","1.6821","1.6821"
"789","1.6821","1.6821","1.6821"
"790","1.7299","1.7299","1.7299"
"791","1.7299","1.7299","1.7299"
"792","1.7069","1.7069","1.7069"
"793","1.7069","1.7069","1.7069"
"794","1.6284","1.6284","1.6284"
"795","1.6284","1.6284","1.6284"
"796","1.6858","1.6858","1.6858"
"797","1.6858","1.6858","1.6858"
"798","1.5915","1.5915","1.5915"
"799","1.5915","1.5915","1.5915"
"800","1.4313","1.4313","1.4313"
"801","1.4313","1.4313","1.4313"
"802","1.5796","1.5796","1.5796"
"803","1.5796","1.5796","1.5796"
"804","1.7088","1.7088","1.7088"
"805","1.7088","1.7088","1.7088"
"806","1.6385","1.6385","1.6385"
"807","1.6385","1.6385","1.6385"
"808","1.566","1.566","1.566"
"809","1.566","1.566","1.566"
"810","1.5903","1.5903","1.5903"
"811","1.5903","1.5903","1.5903"
"812","1.5983","1.5983","1.5983"
"813","1.5983","1.5983","1.5983"
"814","1.5901","1.5901","1.5901"
"815","1.5901","1.5901","1.5901"
"816","1.6252","1.6252","1.6252"
"817","1.6252","1.6252","1.6252"
"818","1.5571","1.5571","1.5571"
"819","1.5571","1.5571","1.5571"
"820","1.7145","1.7145","1.7145"
"821","1.7145","1.7145","1.7145"
"822","1.5831","1.5831","1.5831"
"823","1.5831","1.5831","1.5831"
"824","1.649","1.649","1.649"
"825","1.649","1.649","1.649"
"826","1.6651","1.6651","1.6651"
"827","1.6651","1.6651","1.6651"
"828","1.8073","1.8073","1.8073"
"829","1.8073","1.8073","1.8073"
"830","1.5031","1.5031","1.5031"
"831","1.5031","1.5031","1.5031"
"832","1.6402","1.6402","1.6402"
"833","1.6402","1.6402","1.6402"
"834","1.6838","1.6838","1.6838"
"835","1.6838","1.6838","1.6838"
"836","1.6671","1.6671","1.6671"
"837","1.6671","1.6671","1.6671"
"838","1.6052","1.6052","1.6052"
"839","1.6052","1.6052","1.6052"
"840","1.5437","1.5437","1.5437"
"841","1.5437","1.5437","1.5437"
"842","1.4426","1.4426","1.4426"
"843","1.4426","1.4426","1.4426"
"844","1.6262","1.6262","1.6262"
"845","1.6262","1.6262","1.6262"
"846","1.382","1.382","1.382"
"847","1.382","1.382","1.382"
"848","1.642","1.642","1.642"
"849","1.642","1.642","1.642"
"850","1.5883","1.5883","1.5883"
"851","1.5883","1.5883","1.5883"
"852","1.5698","1.5698","1.5698"
"853","1.5698","1.5698","1.5698"
"854","1.6904","1.6904","1.6904"
"855","1.6904","1.6904","1.6904"
"856","1.5406","1.5406","1.5406"
"857","1.5406","1.5406","1.5406"
"858","1.632","1.632","1.632"
"859","1.632","1.632","1.632"
"860","1.5746","1.5746","1.5746"
"861","1.5746","1.5746","1.5746"
"862","1.587","1.587","1.587"
"863","1.587","1.587","1.587"
"864","1.5048","1.5048","1.5048"
"865","1.5048","1.5048","1.5048"
"866","1.483","1.483","1.483"
"867","1.483","1.483","1.483"
"868","1.6538","1.6538","1.6538"
"869","1.6538","1.6538","1.6538"
"870","1.5845","1.5845","1.5845"
"871","1.5845","1.5845","1.5845"
"872","1.4888","1.4888","1.4888"
"873","1.4888","1.4888","1.4888"
"874","1.577","1.577","1.577"
"875","1.577","1.577","1.577"
"876","1.5931","1.5931","1.5931"
"877","1.5931","1.5931","1.5931"
"878","1.4468","1.4468","1.4468"
"879","1.4468","1.4468","1.4468"
"880","1.5904","1.5904","1.5904"
"881","1.5904","1.5904","1.5904"
"882","1.5059","1.5059","1.5059"
"883","1.5059","1.5059","1.5059"
"884","1.5979","1.5979","1.5979"
"885","1.5979","1.5979","1.5979"
"886","1.6429","1.6429","1.6429"
"887","1.6429","1.6429","1.6429"
"888","1.4924","1.4924","1.4924"
"889","1.4924","1.4924","1.4924"
"890","1.5875","1.5875","1.5875"
"891","1.5875","1.5875","1.5875"
"892","1.6044","1.6044","1.6044"
"893","1.6044","1.6044","1.6044"
"894","1.6612","1.6612","1.6612"
"895","1.6612","1.6612","1.6612"
"896","1.5436","1.5436","1.5436"
"897","1.5436","1.5436","1.5436"
"898","1.6151","1.6151","1.6151"
"899","1.6151","1.6151","1.6151"
"900","1.5265","1.5265","1.5265"
"901","1.5265","1.5265","1.5265"
"902","1.6203","1.6203","1.6203"
"903","1.6203","1.6203","1.6203"
"904","1.5729","1.5729","1.5729"
"905","1.5729","1.5729","1.5729"
"906","1.4708","1.4708","1.4708"
"907","1.4708","1.4708","1.4708"
"908","1.5404","1.5404","1.5404"
"909","1.5404","1.5404","1.5404"
"910","1.508","1.508","1.508"
"911","1.508","1.508","1.508"
"912","1.7144","1.7144","1.7144"
"913","1.7144","1.7144","1.7144"
"914","1.5527","1.5527","1.5527"
"915","1.5527","1.5527","1.5527"
"916","1.5209","1.5209","1.5209"
"917","1.5209","1.5209","1.5209"
"918","1.4978","1.4978","1.4978"
"919","1.4978","1.4978","1.4978"
"920","1.5789","1.5789","1.5789"
"921","1.5789","1.5789","1.5789"
"922","1.4998","1.4998","1.4998"
"923","1.4998","1.4998","1.4998"
"924","1.5481","1.5481","1.5481"
"925","1.5481","1.5481","1.5481"
"926","1.6176","1.6176","1.6176"
"927","1.6176","1.6176","1.6176"
"928","1.4993","1.4993","1.4993"
"929","1.4993","1.4993","1.4993"
"930","1.5882","1.5882","1.5882"
"931","1.5882","1.5882","1.5882"
"932","1.455","1.455","1.455"
"933","1.455","1.455","1.455"
"934","1.549","1.549","1.549"
"935","1.549","1.549","1.549"
"936","1.571","1.571","1.571"
"937","1.571","1.571","1.571"
"938","1.6148","1.6148","1.6148"
"939","1.6148","1.6148","1.6148"
"940","1.5794","1.5794","1.5794"
"941","1.5794","1.5794","1.5794"
"942","1.6101","1.6101","1.6101"
"943","1.6101","1.6101","1.6101"
"944","1.584","1.584","1.584"
"945","1.584","1.584","1.584"
"946","1.5307","1.5307","1.5307"
"947","1.5307","1.5307","1.5307"
"948","1.4834","1.4834","1.4834"
"949","1.4834","1.4834","1.4834"
"950","1.5126","1.5126","1.5126"
"951","1.5126","1.5126","1.5126"
"952","1.5975","1.5975","1.5975"
"953","1.5975","1.5975","1.5975"
"954","1.5522","1.5522","1.5522"
"955","1.5522","1.5522","1.5522"
"956","1.5011","1.5011","1.5011"
"957","1.5011","1.5011","1.5011"
"958","1.5498","1.5498","1.5498"
"959","1.5498","1.5498","1.5498"
"960","1.5244","1.5244","1.5244"
"961","1.5244","1.5244","1.5244"
"962","1.5817","1.5817","1.5817"
"963","1.5817","1.5817","1.5817"
"964","1.5125","1.5125","1.5125"
"965","1.5125","1.5125","1.5125"
"966","1.5093","1.5093","1.5093"
"967","1.5093","1.5093","1.5093"
"968","1.5458","1.5458","1.5458"
"969","1.5458","1.5458","1.5458"
"970","1.5129","1.5129","1.5129"
"971","1.5129","1.5129","1.5129"
"972","1.6298","1.6298","1.6298"
"973","1.6298","1.6298","1.6298"
"974","1.6177","1.6177","1.6177"
"975","1.6177","1.6177","1.6177"
"976","1.5363","1.5363","1.5363"
"977","1.5363","1.5363","1.5363"
"978","1.5871","1.5871","1.5871"
"979","1.5871","1.5871","1.5871"
"980","1.4897","1.4897","1.4897"
"981","1.4897","1.4897","1.4897"
"982","1.4021","1.4021","1.4021"
"983","1.4021","1.4021","1.4021"
"984","1.5924","1.5924","1.5924"
"985","1.5924","1.5924","1.5924"
"986","1.5621","1.5621","1.5621"
"987","1.5621","1.5621","1.5621"
"988","1.4576","1.4576","1.4576"
"989","1.4576","1.4576","1.4576"
"990","1.6692","1.6692","1.6692"
"991","1.6692","1.6692","1.6692"
"992","1.5511","1.5511","1.5511"
"993","1.5511","1.5511","1.5511"
"994","1.4873","1.4873","1.4873"
"995","1.4873","1.4873","1.4873"
"996","1.6841","1.6841","1.6841"
"997","1.6841","1.6841","1.6841"
"998","1.5099","1.5099","1.5099"
"999","1.5099","1.5099","1.5099"
"1002","1.4507","1.4507","1.4507"
"1003","1.4507","1.4507","1.4507"
"1004","1.5692","1.5692","1.5692"
"1005","1.5692","1.5692","1.5692"
"1006","1.4135","1.4135","1.4135"
"1007","1.4135","1.4135","1.4135"
"1008","1.5684","1.5684","1.5684"
"1009","1.5684","1.5684","1.5684"
"1010","1.5089","1.5089","1.5089"
"1011","1.5089","1.5089","1.5089"
"1012","1.5598","1.5598","1.5598"
"1013","1.5598","1.5598","1.5598"
"1014","1.5503","1.5503","1.5503"
"1015","1.5503","1.5503","1.5503"
"1016","1.4914","1.4914","1.4914"
"1017","1.4914","1.4914","1.4914"
"1018","1.5387","1.5387","1.5387"
"1019","1.5387","1.5387","1.5387"
"1020","1.686","1.686","1.686"
"1021","1.686","1.686","1.686"
"1022","1.4845","1.4845","1.4845"
"1023","1.4845","1.4845","1.4845"
"1024","1.4786","1.4786","1.4786"
"1025","1.4786","1.4786","1.4786"
"1026","1.502","1.502","1.502"
"1027","1.502","1.502","1.502"
"1028","1.5994","1.5994","1.5994"
"1029","1.5994","1.5994","1.5994"
"1030","1.4918","1.4918","1.4918"
"1031","1.4918","1.4918","1.4918"
"1032","1.5131","1.5131","1.5131"
"1033","1.5131","1.5131","1.5131"
"1034","1.4702","1.4702","1.4702"
"1035","1.4702","1.4702","1.4702"
"1036","1.414","1.414","1.414"
"1037","1.414","1.414","1.414"
"1038","1.5277","1.5277","1.5277"
"1039","1.5277","1.5277","1.5277"
"1040","1.5257","1.5257","1.5257"
"1041","1.5257","1.5257","1.5257"
"1042","1.5802","1.5802","1.5802"
"1043","1.5802","1.5802","1.5802"
"1044","1.5875","1.5875","1.5875"
"1045","1.5875","1.5875","1.5875"
"1046","1.4191","1.4191","1.4191"
"1047","1.4191","1.4191","1.4191"
"1048","1.4879","1.4879","1.4879"
"1049","1.4879","1.4879","1.4879"
"1050","1.4632","1.4632","1.4632"
"1051","1.4632","1.4632","1.4632"
"1052","1.5419","1.5419","1.5419"
"1053","1.5419","1.5419","1.5419"
"1054","1.5215","1.5215","1.5215"
"1055","1.5215","1.5215","1.5215"
"1056","1.4795","1.4795","1.4795"
"1057","1.4795","1.4795","1.4795"
"1058","1.4187","1.4187","1.4187"
"1059","1.4187","1.4187","1.4187"
"1060","1.3655","1.3655","1.3655"
"1061","1.3655","1.3655","1.3655"
"1062","1.4313","1.4313","1.4313"
"1063","1.4313","1.4313","1.4313"
"1064","1.5436","1.5436","1.5436"
"1065","1.5436","1.5436","1.5436"
"1066","1.5526","1.5526","1.5526"
"1067","1.5526","1.5526","1.5526"
"1068","1.4983","1.4983","1.4983"
"1069","1.4983","1.4983","1.4983"
"1070","1.4604","1.4604","1.4604"
"1071","1.4604","1.4604","1.4604"
"1072","1.5723","1.5723","1.5723"
"1073","1.5723","1.5723","1.5723"
"1074","1.4638","1.4638","1.4638"
"1075","1.4638","1.4638","1.4638"
"1076","1.5935","1.5935","1.5935"
"1077","1.5935","1.5935","1.5935"
"1078","1.5088","1.5088","1.5088"
"1079","1.5088","1.5088","1.5088"
"1080","1.3997","1.3997","1.3997"
"1081","1.3997","1.3997","1.3997"
"1082","1.4851","1.4851","1.4851"
"1083","1.4851","1.4851","1.4851"
"1084","1.5026","1.5026","1.5026"
"1085","1.5026","1.5026","1.5026"
"1086","1.5196","1.5196","1.5196"
"1087","1.5196","1.5196","1.5196"
"1088","1.5449","1.5449","1.5449"
"1089","1.5449","1.5449","1.5449"
"1090","1.4593","1.4593","1.4593"
"1091","1.4593","1.4593","1.4593"
"1092","1.6538","1.6538","1.6538"
"1093","1.6538","1.6538","1.6538"
"1094","1.551","1.551","1.551"
"1095","1.551","1.551","1.551"
"1096","1.652","1.652","1.652"
"1097","1.652","1.652","1.652"
"1098","1.481","1.481","1.481"
"1099","1.481","1.481","1.481"
"1100","1.5183","1.5183","1.5183"
"1101","1.5183","1.5183","1.5183"
"1102","1.5036","1.5036","1.5036"
"1103","1.5036","1.5036","1.5036"
"1104","1.5071","1.5071","1.5071"
"1105","1.5071","1.5071","1.5071"
"1106","1.4295","1.4295","1.4295"
"1107","1.4295","1.4295","1.4295"
"1108","1.4984","1.4984","1.4984"
"1109","1.4984","1.4984","1.4984"
"1110","1.5244","1.5244","1.5244"
"1111","1.5244","1.5244","1.5244"
"1112","1.4598","1.4598","1.4598"
"1113","1.4598","1.4598","1.4598"
"1114","1.5574","1.5574","1.5574"
"1115","1.5574","1.5574","1.5574"
"1116","1.4934","1.4934","1.4934"
"1117","1.4934","1.4934","1.4934"
"1118","1.4239","1.4239","1.4239"
"1119","1.4239","1.4239","1.4239"
"1120","1.5436","1.5436","1.5436"
"1121","1.5436","1.5436","1.5436"
"1122","1.4445","1.4445","1.4445"
"1123","1.4445","1.4445","1.4445"
"1124","1.5206","1.5206","1.5206"
"1125","1.5206","1.5206","1.5206"
"1126","1.5014","1.5014","1.5014"
"1127","1.5014","1.5014","1.5014"
"1128","1.4394","1.4394","1.4394"
"1129","1.4394","1.4394","1.4394"
"1130","1.3743","1.3743","1.3743"
"1131","1.3743","1.3743","1.3743"
"1132","1.5469","1.5469","1.5469"
"1133","1.5469","1.5469","1.5469"
"1134","1.3827","1.3827","1.3827"
"1135","1.3827","1.3827","1.3827"
"1136","1.539","1.539","1.539"
"1137","1.539","1.539","1.539"
"1138","1.5435","1.5435","1.5435"
"1139","1.5435","1.5435","1.5435"
"1140","1.4361","1.4361","1.4361"
"1141","1.4361","1.4361","1.4361"
"1142","1.4774","1.4774","1.4774"
"1143","1.4774","1.4774","1.4774"
"1144","1.5996","1.5996","1.5996"
"1145","1.5996","1.5996","1.5996"
"1146","1.5293","1.5293","1.5293"
"1147","1.5293","1.5293","1.5293"
"1148","1.5723","1.5723","1.5723"
"1149","1.5723","1.5723","1.5723"
"1150","1.5324","1.5324","1.5324"
"1151","1.5324","1.5324","1.5324"
"1152","1.4495","1.4495","1.4495"
"1153","1.4495","1.4495","1.4495"
"1154","1.5139","1.5139","1.5139"
"1155","1.5139","1.5139","1.5139"
"1156","1.411","1.411","1.411"
"1157","1.411","1.411","1.411"
"1158","1.494","1.494","1.494"
"1159","1.494","1.494","1.494"
"1160","1.6353","1.6353","1.6353"
"1161","1.6353","1.6353","1.6353"
"1162","1.3645","1.3645","1.3645"
"1163","1.3645","1.3645","1.3645"
"1164","1.6154","1.6154","1.6154"
"1165","1.6154","1.6154","1.6154"
"1166","1.5978","1.5978","1.5978"
"1167","1.5978","1.5978","1.5978"
"1168","1.5218","1.5218","1.5218"
"1169","1.5218","1.5218","1.5218"
"1170","1.5284","1.5284","1.5284"
"1171","1.5284","1.5284","1.5284"
"1172","1.4225","1.4225","1.4225"
"1173","1.4225","1.4225","1.4225"
"1174","1.5607","1.5607","1.5607"
"1175","1.5607","1.5607","1.5607"
"1176","1.4223","1.4223","1.4223"
"1177","1.4223","1.4223","1.4223"
"1178","1.4329","1.4329","1.4329"
"1179","1.4329","1.4329","1.4329"
"1180","1.369","1.369","1.369"
"1181","1.369","1.369","1.369"
"1182","1.5087","1.5087","1.5087"
"1183","1.5087","1.5087","1.5087"
"1184","1.4217","1.4217","1.4217"
"1185","1.4217","1.4217","1.4217"
"1186","1.5371","1.5371","1.5371"
"1187","1.5371","1.5371","1.5371"
"1188","1.4949","1.4949","1.4949"
"1189","1.4949","1.4949","1.4949"
"1190","1.273","1.273","1.273"
"1191","1.273","1.273","1.273"
"1192","1.4865","1.4865","1.4865"
"1193","1.4865","1.4865","1.4865"
"1194","1.4459","1.4459","1.4459"
"1195","1.4459","1.4459","1.4459"
"1196","1.4415","1.4415","1.4415"
"1197","1.4415","1.4415","1.4415"
"1198","1.5561","1.5561","1.5561"
"1199","1.5561","1.5561","1.5561"
"1200","1.4657","1.4657","1.4657"
"1201","1.4657","1.4657","1.4657"
"1202","1.6013","1.6013","1.6013"
"1203","1.6013","1.6013","1.6013"
"1204","1.4217","1.4217","1.4217"
"1205","1.4217","1.4217","1.4217"
"1206","1.4897","1.4897","1.4897"
"1207","1.4897","1.4897","1.4897"
"1208","1.4403","1.4403","1.4403"
"1209","1.4403","1.4403","1.4403"
"1210","1.3332","1.3332","1.3332"
"1211","1.3332","1.3332","1.3332"
"1212","1.3758","1.3758","1.3758"
"1213","1.3758","1.3758","1.3758"
"1214","1.4324","1.4324","1.4324"
"1215","1.4324","1.4324","1.4324"
"1216","1.4233","1.4233","1.4233"
"1217","1.4233","1.4233","1.4233"
"1218","1.3856","1.3856","1.3856"
"1219","1.3856","1.3856","1.3856"
"1220","1.5473","1.5473","1.5473"
"1221","1.5473","1.5473","1.5473"
"1222","1.7085","1.7085","1.7085"
"1223","1.7085","1.7085","1.7085"
"1224","1.479","1.479","1.479"
"1225","1.479","1.479","1.479"
"1226","1.4494","1.4494","1.4494"
"1227","1.4494","1.4494","1.4494"
"1228","1.4123","1.4123","1.4123"
"1229","1.4123","1.4123","1.4123"
"1230","1.4864","1.4864","1.4864"
"1231","1.4864","1.4864","1.4864"
"1232","1.4188","1.4188","1.4188"
"1233","1.4188","1.4188","1.4188"
"1234","1.4617","1.4617","1.4617"
"1235","1.4617","1.4617","1.4617"
"1236","1.5041","1.5041","1.5041"
"1237","1.5041","1.5041","1.5041"
"1238","1.3263","1.3263","1.3263"
"1239","1.3263","1.3263","1.3263"
"1240","1.4287","1.4287","1.4287"
"1241","1.4287","1.4287","1.4287"
"1242","1.4658","1.4658","1.4658"
"1243","1.4658","1.4658","1.4658"
"1244","1.5037","1.5037","1.5037"
"1245","1.5037","1.5037","1.5037"
"1246","1.4897","1.4897","1.4897"
"1247","1.4897","1.4897","1.4897"
"1248","1.5516","1.5516","1.5516"
"1249","1.5516","1.5516","1.5516"
"1250","1.4627","1.4627","1.4627"
"1251","1.4627","1.4627","1.4627"
"1252","1.4262","1.4262","1.4262"
"1253","1.4262","1.4262","1.4262"
"1254","1.4944","1.4944","1.4944"
"1255","1.4944","1.4944","1.4944"
"1256","1.4993","1.4993","1.4993"
"1257","1.4993","1.4993","1.4993"
"1258","1.4962","1.4962","1.4962"
"1259","1.4962","1.4962","1.4962"
"1260","1.3901","1.3901","1.3901"
"1261","1.3901","1.3901","1.3901"
"1262","1.4132","1.4132","1.4132"
"1263","1.4132","1.4132","1.4132"
"1264","1.4455","1.4455","1.4455"
"1265","1.4455","1.4455","1.4455"
"1266","1.4706","1.4706","1.4706"
"1267","1.4706","1.4706","1.4706"
"1268","1.4907","1.4907","1.4907"
"1269","1.4907","1.4907","1.4907"
"1270","1.4247","1.4247","1.4247"
"1271","1.4247","1.4247","1.4247"
"1272","1.5579","1.5579","1.5579"
"1273","1.5579","1.5579","1.5579"
"1274","1.4764","1.4764","1.4764"
"1275","1.4764","1.4764","1.4764"
"1276","1.3698","1.3698","1.3698"
"1277","1.3698","1.3698","1.3698"
"1278","1.5553","1.5553","1.5553"
"1279","1.5553","1.5553","1.5553"
"1280","1.482","1.482","1.482"
"1281","1.482","1.482","1.482"
"1282","1.3067","1.3067","1.3067"
"1283","1.3067","1.3067","1.3067"
"1284","1.3206","1.3206","1.3206"
"1285","1.3206","1.3206","1.3206"
"1286","1.4456","1.4456","1.4456"
"1287","1.4456","1.4456","1.4456"
"1288","1.3741","1.3741","1.3741"
"1289","1.3741","1.3741","1.3741"
"1290","1.4772","1.4772","1.4772"
"1291","1.4772","1.4772","1.4772"
"1292","1.4669","1.4669","1.4669"
"1293","1.4669","1.4669","1.4669"
"1294","1.3458","1.3458","1.3458"
"1295","1.3458","1.3458","1.3458"
"1296","1.3545","1.3545","1.3545"
"1297","1.3545","1.3545","1.3545"
"1298","1.432","1.432","1.432"
"1299","1.432","1.432","1.432"
"1300","1.3823","1.3823","1.3823"
"1301","1.3823","1.3823","1.3823"
"1302","1.3557","1.3557","1.3557"
"1303","1.3557","1.3557","1.3557"
"1304","1.403","1.403","1.403"
"1305","1.403","1.403","1.403"
"1306","1.3545","1.3545","1.3545"
"1307","1.3545","1.3545","1.3545"
"1308","1.37","1.37","1.37"
"1309","1.37","1.37","1.37"
"1310","1.4392","1.4392","1.4392"
"1311","1.4392","1.4392","1.4392"
"1312","1.4368","1.4368","1.4368"
"1313","1.4368","1.4368","1.4368"
"1314","1.5356","1.5356","1.5356"
"1315","1.5356","1.5356","1.5356"
"1316","1.4003","1.4003","1.4003"
"1317","1.4003","1.4003","1.4003"
"1318","1.301","1.301","1.301"
"1319","1.301","1.301","1.301"
"1320","1.4965","1.4965","1.4965"
"1321","1.4965","1.4965","1.4965"
"1322","1.4483","1.4483","1.4483"
"1323","1.4483","1.4483","1.4483"
"1324","1.5542","1.5542","1.5542"
"1325","1.5542","1.5542","1.5542"
"1326","1.4981","1.4981","1.4981"
"1327","1.4981","1.4981","1.4981"
"1328","1.6197","1.6197","1.6197"
"1329","1.6197","1.6197","1.6197"
"1330","1.4403","1.4403","1.4403"
"1331","1.4403","1.4403","1.4403"
"1332","1.5041","1.5041","1.5041"
"1333","1.5041","1.5041","1.5041"
"1334","1.3857","1.3857","1.3857"
"1335","1.3857","1.3857","1.3857"
"1336","1.4937","1.4937","1.4937"
"1337","1.4937","1.4937","1.4937"
"1338","1.6258","1.6258","1.6258"
"1339","1.6258","1.6258","1.6258"
"1340","1.452","1.452","1.452"
"1341","1.452","1.452","1.452"
"1342","1.5155","1.5155","1.5155"
"1343","1.5155","1.5155","1.5155"
"1344","1.4371","1.4371","1.4371"
"1345","1.4371","1.4371","1.4371"
"1346","1.3856","1.3856","1.3856"
"1347","1.3856","1.3856","1.3856"
"1348","1.4109","1.4109","1.4109"
"1349","1.4109","1.4109","1.4109"
"1350","1.5032","1.5032","1.5032"
"1351","1.5032","1.5032","1.5032"
"1352","1.5074","1.5074","1.5074"
"1353","1.5074","1.5074","1.5074"
"1354","1.3138","1.3138","1.3138"
"1355","1.3138","1.3138","1.3138"
"1356","1.4331","1.4331","1.4331"
"1357","1.4331","1.4331","1.4331"
"1358","1.4218","1.4218","1.4218"
"1359","1.4218","1.4218","1.4218"
"1360","1.4158","1.4158","1.4158"
"1361","1.4158","1.4158","1.4158"
"1362","1.3421","1.3421","1.3421"
"1363","1.3421","1.3421","1.3421"
"1364","1.3226","1.3226","1.3226"
"1365","1.3226","1.3226","1.3226"
"1366","1.3986","1.3986","1.3986"
"1367","1.3986","1.3986","1.3986"
"1368","1.3661","1.3661","1.3661"
"1369","1.3661","1.3661","1.3661"
"1370","1.4446","1.4446","1.4446"
