"Step","deep-surf-23 - train/loss","deep-surf-23 - train/loss__MIN","deep-surf-23 - train/loss__MAX"
"5688","1.1022","1.1022","1.1022"
"5689","1.1022","1.1022","1.1022"
"5690","1.0708","1.0708","1.0708"
"5691","1.0708","1.0708","1.0708"
"5692","1.1475","1.1475","1.1475"
"5693","1.1475","1.1475","1.1475"
"5694","1.1513","1.1513","1.1513"
"5695","1.1513","1.1513","1.1513"
"5696","1.2283","1.2283","1.2283"
"5697","1.2283","1.2283","1.2283"
"5698","1.2264","1.2264","1.2264"
"5699","1.2264","1.2264","1.2264"
"5700","1.1017","1.1017","1.1017"
"5701","1.1017","1.1017","1.1017"
"5702","1.1094","1.1094","1.1094"
"5703","1.1094","1.1094","1.1094"
"5704","1.1081","1.1081","1.1081"
"5705","1.1081","1.1081","1.1081"
"5706","1.1181","1.1181","1.1181"
"5707","1.1181","1.1181","1.1181"
"5708","1.0896","1.0896","1.0896"
"5709","1.0896","1.0896","1.0896"
"5710","1.1312","1.1312","1.1312"
"5711","1.1312","1.1312","1.1312"
"5712","1.1522","1.1522","1.1522"
"5713","1.1522","1.1522","1.1522"
"5714","1.1796","1.1796","1.1796"
"5715","1.1796","1.1796","1.1796"
"5716","1.1102","1.1102","1.1102"
"5717","1.1102","1.1102","1.1102"
"5718","1.1364","1.1364","1.1364"
"5719","1.1364","1.1364","1.1364"
"5720","1.1799","1.1799","1.1799"
"5721","1.1799","1.1799","1.1799"
"5722","1.1938","1.1938","1.1938"
"5723","1.1938","1.1938","1.1938"
"5724","1.0673","1.0673","1.0673"
"5725","1.0673","1.0673","1.0673"
"5726","1.1246","1.1246","1.1246"
"5727","1.1246","1.1246","1.1246"
"5728","1.1757","1.1757","1.1757"
"5729","1.1757","1.1757","1.1757"
"5730","1.1973","1.1973","1.1973"
"5731","1.1973","1.1973","1.1973"
"5732","1.1538","1.1538","1.1538"
"5733","1.1538","1.1538","1.1538"
"5734","1.1771","1.1771","1.1771"
"5735","1.1771","1.1771","1.1771"
"5736","1.1704","1.1704","1.1704"
"5737","1.1704","1.1704","1.1704"
"5738","1.098","1.098","1.098"
"5739","1.098","1.098","1.098"
"5740","1.0612","1.0612","1.0612"
"5741","1.0612","1.0612","1.0612"
"5742","1.1851","1.1851","1.1851"
"5743","1.1851","1.1851","1.1851"
"5744","1.1031","1.1031","1.1031"
"5745","1.1031","1.1031","1.1031"
"5746","1.2435","1.2435","1.2435"
"5747","1.2435","1.2435","1.2435"
"5748","1.1248","1.1248","1.1248"
"5749","1.1248","1.1248","1.1248"
"5750","1.1259","1.1259","1.1259"
"5751","1.1259","1.1259","1.1259"
"5752","1.2004","1.2004","1.2004"
"5753","1.2004","1.2004","1.2004"
"5754","1.0798","1.0798","1.0798"
"5755","1.0798","1.0798","1.0798"
"5756","1.0996","1.0996","1.0996"
"5757","1.0996","1.0996","1.0996"
"5758","1.1827","1.1827","1.1827"
"5759","1.1827","1.1827","1.1827"
"5760","1.1324","1.1324","1.1324"
"5761","1.1324","1.1324","1.1324"
"5762","1.1712","1.1712","1.1712"
"5763","1.1712","1.1712","1.1712"
"5764","1.1546","1.1546","1.1546"
"5765","1.1546","1.1546","1.1546"
"5766","1.2057","1.2057","1.2057"
"5767","1.2057","1.2057","1.2057"
"5768","1.083","1.083","1.083"
"5769","1.083","1.083","1.083"
"5770","1.1922","1.1922","1.1922"
"5771","1.1922","1.1922","1.1922"
"5772","1.0596","1.0596","1.0596"
"5773","1.0596","1.0596","1.0596"
"5774","1.1648","1.1648","1.1648"
"5775","1.1648","1.1648","1.1648"
"5776","1.1463","1.1463","1.1463"
"5777","1.1463","1.1463","1.1463"
"5778","1.1484","1.1484","1.1484"
"5779","1.1484","1.1484","1.1484"
"5780","1.0325","1.0325","1.0325"
"5781","1.0325","1.0325","1.0325"
"5782","1.0463","1.0463","1.0463"
"5783","1.0463","1.0463","1.0463"
"5784","1.1937","1.1937","1.1937"
"5785","1.1937","1.1937","1.1937"
"5786","1.21","1.21","1.21"
"5787","1.21","1.21","1.21"
"5788","1.1301","1.1301","1.1301"
"5789","1.1301","1.1301","1.1301"
"5790","1.1298","1.1298","1.1298"
"5791","1.1298","1.1298","1.1298"
"5792","1.1965","1.1965","1.1965"
"5793","1.1965","1.1965","1.1965"
"5794","1.0798","1.0798","1.0798"
"5795","1.0798","1.0798","1.0798"
"5796","1.097","1.097","1.097"
"5797","1.097","1.097","1.097"
"5798","1.1452","1.1452","1.1452"
"5799","1.1452","1.1452","1.1452"
"5800","1.2103","1.2103","1.2103"
"5801","1.2103","1.2103","1.2103"
"5802","1.0875","1.0875","1.0875"
"5803","1.0875","1.0875","1.0875"
"5804","1.1457","1.1457","1.1457"
"5805","1.1457","1.1457","1.1457"
"5806","1.1871","1.1871","1.1871"
"5807","1.1871","1.1871","1.1871"
"5808","1.1239","1.1239","1.1239"
"5809","1.1239","1.1239","1.1239"
"5810","1.1447","1.1447","1.1447"
"5811","1.1447","1.1447","1.1447"
"5812","1.0763","1.0763","1.0763"
"5813","1.0763","1.0763","1.0763"
"5814","1.1376","1.1376","1.1376"
"5815","1.1376","1.1376","1.1376"
"5816","1.1377","1.1377","1.1377"
"5817","1.1377","1.1377","1.1377"
"5818","1.2102","1.2102","1.2102"
"5819","1.2102","1.2102","1.2102"
"5820","1.0574","1.0574","1.0574"
"5821","1.0574","1.0574","1.0574"
"5822","1.2917","1.2917","1.2917"
"5823","1.2917","1.2917","1.2917"
"5824","1.1427","1.1427","1.1427"
"5825","1.1427","1.1427","1.1427"
"5826","1.1408","1.1408","1.1408"
"5827","1.1408","1.1408","1.1408"
"5828","1.2331","1.2331","1.2331"
"5829","1.2331","1.2331","1.2331"
"5830","1.0807","1.0807","1.0807"
"5831","1.0807","1.0807","1.0807"
"5832","1.1081","1.1081","1.1081"
"5833","1.1081","1.1081","1.1081"
"5834","1.0967","1.0967","1.0967"
"5835","1.0967","1.0967","1.0967"
"5836","1.2814","1.2814","1.2814"
"5837","1.2814","1.2814","1.2814"
"5838","1.0787","1.0787","1.0787"
"5839","1.0787","1.0787","1.0787"
"5840","1.1602","1.1602","1.1602"
"5841","1.1602","1.1602","1.1602"
"5842","1.1455","1.1455","1.1455"
"5843","1.1455","1.1455","1.1455"
"5844","1.1492","1.1492","1.1492"
"5845","1.1492","1.1492","1.1492"
"5846","1.1492","1.1492","1.1492"
"5847","1.1492","1.1492","1.1492"
"5848","1.0174","1.0174","1.0174"
"5849","1.0174","1.0174","1.0174"
"5850","1.0199","1.0199","1.0199"
"5851","1.0199","1.0199","1.0199"
"5852","1.1103","1.1103","1.1103"
"5853","1.1103","1.1103","1.1103"
"5854","1.2716","1.2716","1.2716"
"5855","1.2716","1.2716","1.2716"
"5856","1.1006","1.1006","1.1006"
"5857","1.1006","1.1006","1.1006"
"5858","1.1244","1.1244","1.1244"
"5859","1.1244","1.1244","1.1244"
"5860","1.1507","1.1507","1.1507"
"5861","1.1507","1.1507","1.1507"
"5862","1.1683","1.1683","1.1683"
"5863","1.1683","1.1683","1.1683"
"5864","1.0862","1.0862","1.0862"
"5865","1.0862","1.0862","1.0862"
"5866","1.0418","1.0418","1.0418"
"5867","1.0418","1.0418","1.0418"
"5868","1.194","1.194","1.194"
"5869","1.194","1.194","1.194"
"5870","1.196","1.196","1.196"
"5871","1.196","1.196","1.196"
"5872","1.1681","1.1681","1.1681"
"5873","1.1681","1.1681","1.1681"
"5874","1.1406","1.1406","1.1406"
"5875","1.1406","1.1406","1.1406"
"5876","1.0643","1.0643","1.0643"
"5877","1.0643","1.0643","1.0643"
"5878","1.1999","1.1999","1.1999"
"5879","1.1999","1.1999","1.1999"
"5880","1.044","1.044","1.044"
"5881","1.044","1.044","1.044"
"5882","1.1952","1.1952","1.1952"
"5883","1.1952","1.1952","1.1952"
"5884","1.2442","1.2442","1.2442"
"5885","1.2442","1.2442","1.2442"
"5886","1.0492","1.0492","1.0492"
"5887","1.0492","1.0492","1.0492"
"5888","1.1502","1.1502","1.1502"
"5889","1.1502","1.1502","1.1502"
"5890","1.2183","1.2183","1.2183"
"5891","1.2183","1.2183","1.2183"
"5892","1.1836","1.1836","1.1836"
"5893","1.1836","1.1836","1.1836"
"5894","1.0029","1.0029","1.0029"
"5895","1.0029","1.0029","1.0029"
"5896","1.1067","1.1067","1.1067"
"5897","1.1067","1.1067","1.1067"
"5898","1.1556","1.1556","1.1556"
"5899","1.1556","1.1556","1.1556"
"5900","1.0542","1.0542","1.0542"
"5901","1.0542","1.0542","1.0542"
"5902","1.1163","1.1163","1.1163"
"5903","1.1163","1.1163","1.1163"
"5904","1.2739","1.2739","1.2739"
"5905","1.2739","1.2739","1.2739"
"5906","1.2617","1.2617","1.2617"
"5907","1.2617","1.2617","1.2617"
"5908","1.1925","1.1925","1.1925"
"5909","1.1925","1.1925","1.1925"
"5910","1.0919","1.0919","1.0919"
"5911","1.0919","1.0919","1.0919"
"5912","1.2102","1.2102","1.2102"
"5913","1.2102","1.2102","1.2102"
"5914","1.1896","1.1896","1.1896"
"5915","1.1896","1.1896","1.1896"
"5916","1.0567","1.0567","1.0567"
"5917","1.0567","1.0567","1.0567"
"5918","1.116","1.116","1.116"
"5919","1.116","1.116","1.116"
"5920","1.2563","1.2563","1.2563"
"5921","1.2563","1.2563","1.2563"
"5922","1.1321","1.1321","1.1321"
"5923","1.1321","1.1321","1.1321"
"5924","1.2366","1.2366","1.2366"
"5925","1.2366","1.2366","1.2366"
"5926","1.3277","1.3277","1.3277"
"5927","1.3277","1.3277","1.3277"
"5928","1.2267","1.2267","1.2267"
"5929","1.2267","1.2267","1.2267"
"5930","1.1331","1.1331","1.1331"
"5931","1.1331","1.1331","1.1331"
"5932","1.251","1.251","1.251"
"5933","1.251","1.251","1.251"
"5934","1.2542","1.2542","1.2542"
"5935","1.2542","1.2542","1.2542"
"5936","1.1509","1.1509","1.1509"
"5937","1.1509","1.1509","1.1509"
"5938","1.1742","1.1742","1.1742"
"5939","1.1742","1.1742","1.1742"
"5940","1.1699","1.1699","1.1699"
"5941","1.1699","1.1699","1.1699"
"5942","1.055","1.055","1.055"
"5943","1.055","1.055","1.055"
"5944","1.1397","1.1397","1.1397"
"5945","1.1397","1.1397","1.1397"
"5946","1.2083","1.2083","1.2083"
"5947","1.2083","1.2083","1.2083"
"5948","1.0481","1.0481","1.0481"
"5949","1.0481","1.0481","1.0481"
"5950","1.118","1.118","1.118"
"5951","1.118","1.118","1.118"
"5952","1.12","1.12","1.12"
"5953","1.12","1.12","1.12"
"5954","1.1591","1.1591","1.1591"
"5955","1.1591","1.1591","1.1591"
"5956","1.1535","1.1535","1.1535"
"5957","1.1535","1.1535","1.1535"
"5958","1.1701","1.1701","1.1701"
"5959","1.1701","1.1701","1.1701"
"5960","1.0909","1.0909","1.0909"
"5961","1.0909","1.0909","1.0909"
"5962","1.0853","1.0853","1.0853"
"5963","1.0853","1.0853","1.0853"
"5964","1.1042","1.1042","1.1042"
"5965","1.1042","1.1042","1.1042"
"5966","1.0848","1.0848","1.0848"
"5967","1.0848","1.0848","1.0848"
"5968","1.1733","1.1733","1.1733"
"5969","1.1733","1.1733","1.1733"
"5970","1.2467","1.2467","1.2467"
"5971","1.2467","1.2467","1.2467"
"5972","1.0752","1.0752","1.0752"
"5973","1.0752","1.0752","1.0752"
"5974","1.2204","1.2204","1.2204"
"5975","1.2204","1.2204","1.2204"
"5976","1.205","1.205","1.205"
"5977","1.205","1.205","1.205"
"5978","1.1804","1.1804","1.1804"
"5979","1.1804","1.1804","1.1804"
"5980","1.1831","1.1831","1.1831"
"5981","1.1831","1.1831","1.1831"
"5982","1.1876","1.1876","1.1876"
"5983","1.1876","1.1876","1.1876"
"5984","1.1699","1.1699","1.1699"
"5985","1.1699","1.1699","1.1699"
"5986","1.1161","1.1161","1.1161"
"5987","1.1161","1.1161","1.1161"
"5988","1.0522","1.0522","1.0522"
"5989","1.0522","1.0522","1.0522"
"5990","0.9795","0.9795","0.9795"
"5991","0.9795","0.9795","0.9795"
"5992","1.2487","1.2487","1.2487"
"5993","1.2487","1.2487","1.2487"
"5994","1.2664","1.2664","1.2664"
"5995","1.2664","1.2664","1.2664"
"5996","1.1961","1.1961","1.1961"
"5997","1.1961","1.1961","1.1961"
"5998","1.139","1.139","1.139"
"5999","1.139","1.139","1.139"
"6000","1.1437","1.1437","1.1437"
"6001","1.1437","1.1437","1.1437"
"6002","1.1821","1.1821","1.1821"
"6003","1.1821","1.1821","1.1821"
"6004","1.129","1.129","1.129"
"6005","1.129","1.129","1.129"
"6006","1.225","1.225","1.225"
"6007","1.225","1.225","1.225"
"6008","1.1507","1.1507","1.1507"
"6009","1.1507","1.1507","1.1507"
"6012","1.066","1.066","1.066"
"6013","1.066","1.066","1.066"
"6014","1.1669","1.1669","1.1669"
"6015","1.1669","1.1669","1.1669"
"6016","1.2098","1.2098","1.2098"
"6017","1.2098","1.2098","1.2098"
"6018","1.1302","1.1302","1.1302"
"6019","1.1302","1.1302","1.1302"
"6020","1.1955","1.1955","1.1955"
"6021","1.1955","1.1955","1.1955"
"6022","1.1932","1.1932","1.1932"
"6023","1.1932","1.1932","1.1932"
"6024","1.1387","1.1387","1.1387"
"6025","1.1387","1.1387","1.1387"
"6026","1.1844","1.1844","1.1844"
"6027","1.1844","1.1844","1.1844"
"6028","1.0576","1.0576","1.0576"
"6029","1.0576","1.0576","1.0576"
"6030","1.1402","1.1402","1.1402"
"6031","1.1402","1.1402","1.1402"
"6032","1.115","1.115","1.115"
"6033","1.115","1.115","1.115"
"6034","1.1976","1.1976","1.1976"
"6035","1.1976","1.1976","1.1976"
"6036","1.2569","1.2569","1.2569"
"6037","1.2569","1.2569","1.2569"
"6038","1.1836","1.1836","1.1836"
"6039","1.1836","1.1836","1.1836"
"6040","1.1941","1.1941","1.1941"
"6041","1.1941","1.1941","1.1941"
"6042","1.0855","1.0855","1.0855"
"6043","1.0855","1.0855","1.0855"
"6044","1.1115","1.1115","1.1115"
"6045","1.1115","1.1115","1.1115"
"6046","1.112","1.112","1.112"
"6047","1.112","1.112","1.112"
"6048","1.2717","1.2717","1.2717"
"6049","1.2717","1.2717","1.2717"
"6050","1.098","1.098","1.098"
"6051","1.098","1.098","1.098"
"6052","1.1805","1.1805","1.1805"
"6053","1.1805","1.1805","1.1805"
"6054","1.1256","1.1256","1.1256"
"6055","1.1256","1.1256","1.1256"
"6056","1.1717","1.1717","1.1717"
"6057","1.1717","1.1717","1.1717"
"6058","1.1136","1.1136","1.1136"
"6059","1.1136","1.1136","1.1136"
"6060","1.1423","1.1423","1.1423"
"6061","1.1423","1.1423","1.1423"
"6062","1.1182","1.1182","1.1182"
"6063","1.1182","1.1182","1.1182"
"6064","1.1802","1.1802","1.1802"
"6065","1.1802","1.1802","1.1802"
"6066","1.1242","1.1242","1.1242"
"6067","1.1242","1.1242","1.1242"
"6068","1.2793","1.2793","1.2793"
"6069","1.2793","1.2793","1.2793"
"6070","1.29","1.29","1.29"
"6071","1.29","1.29","1.29"
"6072","1.1655","1.1655","1.1655"
"6073","1.1655","1.1655","1.1655"
"6074","1.0859","1.0859","1.0859"
"6075","1.0859","1.0859","1.0859"
"6076","1.2364","1.2364","1.2364"
"6077","1.2364","1.2364","1.2364"
"6078","1.1526","1.1526","1.1526"
"6079","1.1526","1.1526","1.1526"
"6080","1.2313","1.2313","1.2313"
"6081","1.2313","1.2313","1.2313"
"6082","1.2028","1.2028","1.2028"
"6083","1.2028","1.2028","1.2028"
"6084","1.0996","1.0996","1.0996"
"6085","1.0996","1.0996","1.0996"
"6086","1.2151","1.2151","1.2151"
"6087","1.2151","1.2151","1.2151"
"6088","1.0836","1.0836","1.0836"
"6089","1.0836","1.0836","1.0836"
"6090","1.1802","1.1802","1.1802"
"6091","1.1802","1.1802","1.1802"
"6092","1.0616","1.0616","1.0616"
"6093","1.0616","1.0616","1.0616"
"6094","1.0289","1.0289","1.0289"
"6095","1.0289","1.0289","1.0289"
"6096","1.104","1.104","1.104"
"6097","1.104","1.104","1.104"
"6098","1.1088","1.1088","1.1088"
"6099","1.1088","1.1088","1.1088"
"6100","1.0165","1.0165","1.0165"
"6101","1.0165","1.0165","1.0165"
"6102","1.1208","1.1208","1.1208"
"6103","1.1208","1.1208","1.1208"
"6104","1.1161","1.1161","1.1161"
"6105","1.1161","1.1161","1.1161"
"6106","1.1336","1.1336","1.1336"
"6107","1.1336","1.1336","1.1336"
"6108","1.1678","1.1678","1.1678"
"6109","1.1678","1.1678","1.1678"
"6110","1.0659","1.0659","1.0659"
"6111","1.0659","1.0659","1.0659"
"6112","1.0559","1.0559","1.0559"
"6113","1.0559","1.0559","1.0559"
"6114","1.1801","1.1801","1.1801"
"6115","1.1801","1.1801","1.1801"
"6116","1.03","1.03","1.03"
"6117","1.03","1.03","1.03"
"6118","1.1733","1.1733","1.1733"
"6119","1.1733","1.1733","1.1733"
"6120","1.126","1.126","1.126"
"6121","1.126","1.126","1.126"
"6122","1.06","1.06","1.06"
"6123","1.06","1.06","1.06"
"6124","1.0736","1.0736","1.0736"
"6125","1.0736","1.0736","1.0736"
"6126","1.0958","1.0958","1.0958"
"6127","1.0958","1.0958","1.0958"
"6128","1.0595","1.0595","1.0595"
"6129","1.0595","1.0595","1.0595"
"6130","1.104","1.104","1.104"
"6131","1.104","1.104","1.104"
"6132","1.1102","1.1102","1.1102"
"6133","1.1102","1.1102","1.1102"
"6134","1.1646","1.1646","1.1646"
"6135","1.1646","1.1646","1.1646"
"6136","1.0344","1.0344","1.0344"
"6137","1.0344","1.0344","1.0344"
"6138","1.1572","1.1572","1.1572"
"6139","1.1572","1.1572","1.1572"
"6140","1.1505","1.1505","1.1505"
"6141","1.1505","1.1505","1.1505"
"6142","1.0664","1.0664","1.0664"
"6143","1.0664","1.0664","1.0664"
"6144","1.2117","1.2117","1.2117"
"6145","1.2117","1.2117","1.2117"
"6146","1.0957","1.0957","1.0957"
"6147","1.0957","1.0957","1.0957"
"6148","1.1658","1.1658","1.1658"
"6149","1.1658","1.1658","1.1658"
"6150","1.1624","1.1624","1.1624"
"6151","1.1624","1.1624","1.1624"
"6152","1.1158","1.1158","1.1158"
"6153","1.1158","1.1158","1.1158"
"6154","1.1274","1.1274","1.1274"
"6155","1.1274","1.1274","1.1274"
"6156","1.1125","1.1125","1.1125"
"6157","1.1125","1.1125","1.1125"
"6158","1.216","1.216","1.216"
"6159","1.216","1.216","1.216"
"6160","1.2169","1.2169","1.2169"
"6161","1.2169","1.2169","1.2169"
"6162","1.0999","1.0999","1.0999"
"6163","1.0999","1.0999","1.0999"
"6164","1.0846","1.0846","1.0846"
"6165","1.0846","1.0846","1.0846"
"6166","1.2596","1.2596","1.2596"
"6167","1.2596","1.2596","1.2596"
"6168","1.1052","1.1052","1.1052"
"6169","1.1052","1.1052","1.1052"
"6170","1.0094","1.0094","1.0094"
"6171","1.0094","1.0094","1.0094"
"6172","1.1863","1.1863","1.1863"
"6173","1.1863","1.1863","1.1863"
"6174","1.052","1.052","1.052"
"6175","1.052","1.052","1.052"
"6176","1.1292","1.1292","1.1292"
"6177","1.1292","1.1292","1.1292"
"6178","1.0648","1.0648","1.0648"
"6179","1.0648","1.0648","1.0648"
"6180","1.2357","1.2357","1.2357"
"6181","1.2357","1.2357","1.2357"
"6182","1.0412","1.0412","1.0412"
"6183","1.0412","1.0412","1.0412"
"6184","0.9807","0.9807","0.9807"
"6185","0.9807","0.9807","0.9807"
"6186","1.0632","1.0632","1.0632"
"6187","1.0632","1.0632","1.0632"
"6188","1.1628","1.1628","1.1628"
"6189","1.1628","1.1628","1.1628"
"6190","1.2165","1.2165","1.2165"
"6191","1.2165","1.2165","1.2165"
"6192","1.1265","1.1265","1.1265"
"6193","1.1265","1.1265","1.1265"
"6194","1.2174","1.2174","1.2174"
"6195","1.2174","1.2174","1.2174"
"6196","1.1464","1.1464","1.1464"
"6197","1.1464","1.1464","1.1464"
"6198","1.0986","1.0986","1.0986"
"6199","1.0986","1.0986","1.0986"
"6200","1.1858","1.1858","1.1858"
"6201","1.1858","1.1858","1.1858"
"6202","1.1012","1.1012","1.1012"
"6203","1.1012","1.1012","1.1012"
"6204","1.1997","1.1997","1.1997"
"6205","1.1997","1.1997","1.1997"
"6206","1.127","1.127","1.127"
"6207","1.127","1.127","1.127"
"6208","1.1603","1.1603","1.1603"
"6209","1.1603","1.1603","1.1603"
"6210","1.0881","1.0881","1.0881"
"6211","1.0881","1.0881","1.0881"
"6212","1.0219","1.0219","1.0219"
"6213","1.0219","1.0219","1.0219"
"6214","1.1878","1.1878","1.1878"
"6215","1.1878","1.1878","1.1878"
"6216","1.1191","1.1191","1.1191"
"6217","1.1191","1.1191","1.1191"
"6218","1.1467","1.1467","1.1467"
"6219","1.1467","1.1467","1.1467"
"6220","1.1275","1.1275","1.1275"
"6221","1.1275","1.1275","1.1275"
"6222","1.2456","1.2456","1.2456"
"6223","1.2456","1.2456","1.2456"
"6224","1.1234","1.1234","1.1234"
"6225","1.1234","1.1234","1.1234"
"6226","1.1897","1.1897","1.1897"
"6227","1.1897","1.1897","1.1897"
"6228","1.1213","1.1213","1.1213"
"6229","1.1213","1.1213","1.1213"
"6230","1.0516","1.0516","1.0516"
"6231","1.0516","1.0516","1.0516"
"6232","1.1903","1.1903","1.1903"
"6233","1.1903","1.1903","1.1903"
"6234","1.0953","1.0953","1.0953"
"6235","1.0953","1.0953","1.0953"
"6236","1.1713","1.1713","1.1713"
"6237","1.1713","1.1713","1.1713"
"6238","1.1171","1.1171","1.1171"
"6239","1.1171","1.1171","1.1171"
"6240","1.2014","1.2014","1.2014"
"6241","1.2014","1.2014","1.2014"
"6242","1.2115","1.2115","1.2115"
"6243","1.2115","1.2115","1.2115"
"6244","1.0588","1.0588","1.0588"
"6245","1.0588","1.0588","1.0588"
"6246","1.21","1.21","1.21"
"6247","1.21","1.21","1.21"
"6248","1.1588","1.1588","1.1588"
"6249","1.1588","1.1588","1.1588"
"6250","1.0999","1.0999","1.0999"
"6251","1.0999","1.0999","1.0999"
"6252","1.1671","1.1671","1.1671"
"6253","1.1671","1.1671","1.1671"
"6254","1.109","1.109","1.109"
"6255","1.109","1.109","1.109"
"6256","1.152","1.152","1.152"
"6257","1.152","1.152","1.152"
"6258","1.153","1.153","1.153"
"6259","1.153","1.153","1.153"
"6260","1.1135","1.1135","1.1135"
"6261","1.1135","1.1135","1.1135"
"6262","1.2041","1.2041","1.2041"
"6263","1.2041","1.2041","1.2041"
"6264","0.997","0.997","0.997"
"6265","0.997","0.997","0.997"
"6266","1.1386","1.1386","1.1386"
"6267","1.1386","1.1386","1.1386"
"6268","1.1312","1.1312","1.1312"
"6269","1.1312","1.1312","1.1312"
"6270","1.1248","1.1248","1.1248"
"6271","1.1248","1.1248","1.1248"
"6272","1.1211","1.1211","1.1211"
"6273","1.1211","1.1211","1.1211"
"6274","1.1626","1.1626","1.1626"
"6275","1.1626","1.1626","1.1626"
"6276","1.1252","1.1252","1.1252"
"6277","1.1252","1.1252","1.1252"
"6278","1.0346","1.0346","1.0346"
"6279","1.0346","1.0346","1.0346"
"6280","1.1084","1.1084","1.1084"
"6281","1.1084","1.1084","1.1084"
"6282","1.0411","1.0411","1.0411"
"6283","1.0411","1.0411","1.0411"
"6284","1.0687","1.0687","1.0687"
"6285","1.0687","1.0687","1.0687"
"6286","1.2936","1.2936","1.2936"
"6287","1.2936","1.2936","1.2936"
"6288","1.1777","1.1777","1.1777"
"6289","1.1777","1.1777","1.1777"
"6290","1.1283","1.1283","1.1283"
"6291","1.1283","1.1283","1.1283"
"6292","1.0804","1.0804","1.0804"
"6293","1.0804","1.0804","1.0804"
"6294","1.1543","1.1543","1.1543"
"6295","1.1543","1.1543","1.1543"
"6296","1.0666","1.0666","1.0666"
"6297","1.0666","1.0666","1.0666"
"6298","1.1031","1.1031","1.1031"
"6299","1.1031","1.1031","1.1031"
"6300","1.0346","1.0346","1.0346"
"6301","1.0346","1.0346","1.0346"
"6302","1.0582","1.0582","1.0582"
"6303","1.0582","1.0582","1.0582"
"6304","1.0893","1.0893","1.0893"
"6305","1.0893","1.0893","1.0893"
"6306","1.1778","1.1778","1.1778"
"6307","1.1778","1.1778","1.1778"
"6308","1.2289","1.2289","1.2289"
"6309","1.2289","1.2289","1.2289"
"6310","1.1034","1.1034","1.1034"
"6311","1.1034","1.1034","1.1034"
"6312","1.0944","1.0944","1.0944"
"6313","1.0944","1.0944","1.0944"
"6314","1.0348","1.0348","1.0348"
"6315","1.0348","1.0348","1.0348"
"6316","1.1234","1.1234","1.1234"
"6317","1.1234","1.1234","1.1234"
"6318","1.0791","1.0791","1.0791"
"6319","1.0791","1.0791","1.0791"
"6320","1.0494","1.0494","1.0494"
